X,Y,Z,Name,gx_media_links,WANTED
107.3730136,32.4421663,0,Chinese Long - Whiskers,,
107.3791758,32.4491279,0,Chinese Long - Whiskers,,
107.3745827,32.4568666,0,Chinese Long - Whiskers,,
107.3730136,32.4421663,0,Chinese Long - Whiskers,,
107.1872288,32.2316373,0,Chinese Long - Whiskers,,
107.1895378,32.6130263,0,Chinese Long - Whiskers,,
107.102107,32.1347599,0,Chinese Long - Whiskers,,
107.1872288,32.2316373,0,Chinese Long - Whiskers,,
108.650303,32.092519,0,Chinese Long - Whiskers,,
108.1727708,32.1848013,0,Chinese Long - Whiskers,,
108.7264971,31.623648,0,Chinese Long - Whiskers,,
108.2238949,31.8665143,0,Chinese Long - Whiskers,,
107.5816136,32.6770594,0,Chinese Long - Whiskers,,
107.3791758,32.4491279,0,Chinese Long - Whiskers,,
108.1801011,31.0767429,0,Chinese Long - Whiskers,,
107.6250206,32.3556314,0,Chinese Long - Whiskers,,
109.4811886,30.7976908,0,Chinese Long - Whiskers,,
108.650303,32.092519,0,Chinese Long - Whiskers,,
111.2268648,31.4615794,0,Chinese Long - Whiskers,,
111.8265358,31.2938048,0,Chinese Long - Whiskers,,
111.4674942,31.8455376,0,Chinese Long - Whiskers,,
111.1952111,31.6296397,0,Chinese Long - Whiskers,,
111.2268648,31.4615794,0,Chinese Long - Whiskers,,
110.9981523,31.2709899,0,Chinese Long - Whiskers,,
111.5718082,30.4925291,0,Chinese Long - Whiskers,,
111.1419418,31.3752246,0,Chinese Long - Whiskers,,
110.9981523,31.2709899,0,Chinese Long - Whiskers,,
110.9981523,31.2709899,0,Chinese Long - Whiskers,,
110.978757,31.2970446,0,Chinese Long - Whiskers,,
110.7567863,31.0951409,0,Chinese Long - Whiskers,,
110.9981523,31.2709899,0,Chinese Long - Whiskers,,
110.978757,31.2970446,0,Chinese Long - Whiskers,,
111.0064211,31.4572833,0,Chinese Long - Whiskers,,
110.7262895,31.4298714,0,Chinese Long - Whiskers,,
110.8352944,31.2280352,0,Chinese Long - Whiskers,,
110.978757,31.2970446,0,Chinese Long - Whiskers,,
110.8352944,31.2280352,0,Chinese Long - Whiskers,,
110.7505627,31.1871547,0,Chinese Long - Whiskers,,
110.8859745,31.1338685,0,Chinese Long - Whiskers,,
110.8352944,31.2280352,0,Chinese Long - Whiskers,,
110.7505627,31.1871547,0,Chinese Long - Whiskers,,
110.9894051,30.2825475,0,Chinese Long - Whiskers,,
110.6541267,31.1405166,0,Chinese Long - Whiskers,,
110.7505627,31.1871547,0,Chinese Long - Whiskers,,
111.2268648,31.4615794,0,Chinese Long - Whiskers,,
111.1431078,31.4847433,0,Chinese Long - Whiskers,,
111.1419418,31.3752246,0,Chinese Long - Whiskers,,
111.2313654,31.4376343,0,Chinese Long - Whiskers,,
111.2268648,31.4615794,0,Chinese Long - Whiskers,,
110.4234139,31.4315674,0,Chinese Long - Whiskers,,
110.0920236,31.0973381,0,Chinese Long - Whiskers,,
110.1201998,31.0813957,0,Chinese Long - Whiskers,,
110.7567863,31.0951409,0,Chinese Long - Whiskers,,
110.4234139,31.4315674,0,Chinese Long - Whiskers,,
109.5312056,31.6690208,0,Chinese Long - Whiskers,,
109.5702561,31.0834459,0,Chinese Long - Whiskers,,
109.7446978,30.9899096,0,Chinese Long - Whiskers,,
109.7482565,30.9907825,0,Chinese Long - Whiskers,,
109.5312056,31.6690208,0,Chinese Long - Whiskers,,
110.0670068,31.5624428,0,Chinese Long - Whiskers,,
110.017012,31.1827674,0,Chinese Long - Whiskers,,
109.755651,31.5483475,0,Chinese Long - Whiskers,,
109.7482565,30.9907825,0,Chinese Long - Whiskers,,
109.7536876,30.9850778,0,Chinese Long - Whiskers,,
109.7446978,30.9899096,0,Chinese Long - Whiskers,,
109.5626383,30.9450982,0,Chinese Long - Whiskers,,
109.3065842,31.5995205,0,Chinese Long - Whiskers,,
109.2148232,31.5652207,0,Chinese Long - Whiskers,,
108.9468339,31.8299746,0,Chinese Long - Whiskers,,
109.3721442,31.1304648,0,Chinese Long - Whiskers,,
109.5953627,30.7459959,0,Chinese Long - Whiskers,,
109.818133,30.7115032,0,Chinese Long - Whiskers,,
109.8729862,30.9562555,0,Chinese Long - Whiskers,,
110.128913,30.9560131,0,Chinese Long - Whiskers,,
110.5234037,30.5898303,0,Chinese Long - Whiskers,,
110.5660388,30.8276062,0,Chinese Long - Whiskers,,
110.0670068,31.5624428,0,Chinese Long - Whiskers,,
108.4132249,23.3049633,0,Chinese Long - Hand,,
108.5395676,22.9311124,0,Chinese Long - Hand,,
108.0451829,22.7133985,0,Chinese Long - Hand,,
107.6551682,22.5207114,0,Chinese Long - Hand,,
107.5178391,22.3988755,0,Chinese Long - Hand,,
108.0529857,22.5962295,0,Chinese Long - Hand,,
108.2507396,22.7584211,0,Chinese Long - Hand,,
108.6792064,22.9103011,0,Chinese Long - Hand,,
108.5890061,23.0272004,0,Chinese Long - Hand,,
108.4132249,23.3049633,0,Chinese Long - Hand,,
107.6190257,22.1593945,0,Chinese Long - Hand,,
107.4831234,22.1359561,0,Chinese Long - Hand,,
107.6314388,22.0748836,0,Chinese Long - Hand,,
107.7962338,22.1003337,0,Chinese Long - Hand,,
108.1697689,22.3037689,0,Chinese Long - Hand,,
107.8182064,22.0188772,0,Chinese Long - Hand,,
107.9486156,22.0219669,0,Chinese Long - Hand,,
108.1203304,22.1715695,0,Chinese Long - Hand,,
108.3345638,22.3495011,0,Chinese Long - Hand,,
108.3949886,22.4459977,0,Chinese Long - Hand,,
108.0214535,22.2885215,0,Chinese Long - Hand,,
107.6190257,22.1593945,0,Chinese Long - Hand,,
108.9341003,22.236038,0,Chinese Long - Hand,,
108.5935242,22.0579624,0,Chinese Long - Hand,,
108.8865697,22.4074894,0,Chinese Long - Hand,,
108.8008407,22.4012353,0,Chinese Long - Hand,,
108.4754211,22.0172278,0,Chinese Long - Hand,,
108.1787903,21.9382713,0,Chinese Long - Hand,,
108.3325989,21.8694669,0,Chinese Long - Hand,,
108.5935242,21.989216,0,Chinese Long - Hand,,
108.8269836,22.10123,0,Chinese Long - Hand,,
108.9505798,22.1724654,0,Chinese Long - Hand,,
108.9341003,22.236038,0,Chinese Long - Hand,,
103.7581204,24.8185364,0,Chinese Long - Hand,,
103.6819183,25.278736,0,Chinese Long - Hand,,
103.4235275,25.0215377,0,Chinese Long - Hand,,
103.0991291,25.0572957,0,Chinese Long - Hand,,
102.857906,25.0481504,0,Chinese Long - Hand,,
102.4244009,24.4368544,0,Chinese Long - Hand,,
102.800158,24.3623614,0,Chinese Long - Hand,,
103.4330188,24.4848074,0,Chinese Long - Hand,,
103.1652828,24.5570375,0,Chinese Long - Hand,,
103.2036025,24.9299461,0,Chinese Long - Hand,,
103.7581204,24.8185364,0,Chinese Long - Hand,,
102.0131774,25.3675503,0,Chinese Long - Hand,,
101.8044371,25.5163635,0,Chinese Long - Hand,,
102.0241637,25.6649925,0,Chinese Long - Hand,,
101.8529554,25.9150276,0,Chinese Long - Hand,,
101.8264098,26.188661,0,Chinese Long - Hand,,
101.5297789,25.9913237,0,Chinese Long - Hand,,
101.5956969,25.556016,0,Chinese Long - Hand,,
101.8813414,25.1986736,0,Chinese Long - Hand,,
102.2768492,25.2682395,0,Chinese Long - Hand,,
102.03515,25.0196073,0,Chinese Long - Hand,,
102.035194,24.7006428,0,Chinese Long - Hand,,
102.4698011,24.3813508,0,Chinese Long - Hand,,
102.1779723,24.7555063,0,Chinese Long - Hand,,
102.5185485,25.208614,0,Chinese Long - Hand,,
102.3757262,25.4667796,0,Chinese Long - Hand,,
102.0131774,25.3675503,0,Chinese Long - Hand,,
106.7609627,33.4336952,0,Chinese Long - Eye,,
106.6736852,33.3650913,0,Chinese Long - Eye,,
106.8184604,33.3286964,0,Chinese Long - Eye,,
106.9522671,33.3240273,0,Chinese Long - Eye,,
107.0699906,33.3857436,0,Chinese Long - Eye,,
106.9236947,33.4598563,0,Chinese Long - Eye,,
106.7609627,33.4336952,0,Chinese Long - Eye,,
106.9088986,33.4529166,0,Chinese Long - Eye,,
106.8010952,33.439739,0,Chinese Long - Eye,,
106.799722,33.433436,0,Chinese Long - Eye,,
106.7990353,33.3646459,0,Chinese Long - Eye,,
106.8525937,33.3141652,0,Chinese Long - Eye,,
106.9706967,33.3244932,0,Chinese Long - Eye,,
106.9741299,33.4168167,0,Chinese Long - Eye,,
106.9088986,33.4529166,0,Chinese Long - Eye,,
106.809335,33.3669398,0,Chinese Long - Eye,,
106.8567135,33.3244932,0,Chinese Long - Eye,,
106.9624569,33.3336726,0,Chinese Long - Eye,,
106.9624569,33.4145241,0,Chinese Long - Eye,,
106.9088986,33.440885,0,Chinese Long - Eye,,
106.8107083,33.434582,0,Chinese Long - Eye,,
106.809335,33.3669398,0,Chinese Long - Eye,,
106.809335,33.3669398,0,Chinese Long - Eye,,
106.8543103,33.3256407,0,Chinese Long - Eye,,
106.9624569,33.3336726,0,Chinese Long - Eye,,
106.8889859,33.4116583,0,Chinese Long - Eye,,
106.809335,33.3669398,0,Chinese Long - Eye,,
106.8889859,33.4116583,0,Chinese Long - Eye,,
106.8567135,33.3244932,0,Chinese Long - Eye,,
106.9624569,33.3336726,0,Chinese Long - Eye,,
106.8889859,33.4116583,0,Chinese Long - Eye,,
106.8471005,33.387582,0,Chinese Long - Eye,,
106.8718197,33.3723875,0,Chinese Long - Eye,,
106.9191983,33.3789816,0,Chinese Long - Eye,,
106.8889859,33.4116583,0,Chinese Long - Eye,,
106.8471005,33.387582,0,Chinese Long - Eye,,
107.7909302,34.1434696,0,Chinese Long - Eye,,
107.7220726,34.1430357,0,Chinese Long - Eye,,
107.7243256,34.0581829,0,Chinese Long - Eye,,
107.7655243,34.008108,0,Chinese Long - Eye,,
107.9014801,34.0155073,0,Chinese Long - Eye,,
107.8953003,34.0928765,0,Chinese Long - Eye,,
107.8424286,34.1440379,0,Chinese Long - Eye,,
107.7909302,34.1434696,0,Chinese Long - Eye,,
107.7730774,34.1400598,0,Chinese Long - Eye,,
107.7730774,34.1292611,0,Chinese Long - Eye,,
107.7909302,34.1434696,0,Chinese Long - Eye,,
107.7730774,34.1400598,0,Chinese Long - Eye,,
107.733252,34.1269876,0,Chinese Long - Eye,,
107.7359985,34.0610272,0,Chinese Long - Eye,,
107.7710175,34.0189221,0,Chinese Long - Eye,,
107.8870606,34.0263205,0,Chinese Long - Eye,,
107.882254,34.0860527,0,Chinese Long - Eye,,
107.8321289,34.1338081,0,Chinese Long - Eye,,
107.7730774,34.1292611,0,Chinese Long - Eye,,
107.733252,34.1269876,0,Chinese Long - Eye,,
107.7359985,34.0610272,0,Chinese Long - Eye,,
107.7710175,34.0189221,0,Chinese Long - Eye,,
107.8870606,34.0263205,0,Chinese Long - Eye,,
107.8080963,34.100837,0,Chinese Long - Eye,,
107.7359985,34.0610272,0,Chinese Long - Eye,,
107.8080963,34.100837,0,Chinese Long - Eye,,
107.7710175,34.0189221,0,Chinese Long - Eye,,
107.8870606,34.0263205,0,Chinese Long - Eye,,
107.8080963,34.100837,0,Chinese Long - Eye,,
47.1615858,7.6563958,0,Tootsie Roll®,https://www.youtube.com/embed/XVPbFZfZedI,Wholesome corporate sponsor
47.1753177,7.4848815,0,Tootsie Roll®,https://www.youtube.com/embed/XVPbFZfZedI,Wholesome corporate sponsor
47.1890496,7.4195247,0,Tootsie Roll®,https://www.youtube.com/embed/XVPbFZfZedI,Wholesome corporate sponsor
47.2247528,7.4059076,0,Tootsie Roll®,https://www.youtube.com/embed/XVPbFZfZedI,Wholesome corporate sponsor
47.2906662,7.4385882,0,Tootsie Roll®,https://www.youtube.com/embed/XVPbFZfZedI,Wholesome corporate sponsor
47.2796805,7.5475057,0,Tootsie Roll®,https://www.youtube.com/embed/XVPbFZfZedI,Wholesome corporate sponsor
47.2329919,7.6536739,0,Tootsie Roll®,https://www.youtube.com/embed/XVPbFZfZedI,Wholesome corporate sponsor
47.1863033,7.6754487,0,Tootsie Roll®,https://www.youtube.com/embed/XVPbFZfZedI,Wholesome corporate sponsor
47.1615858,7.6563958,0,Tootsie Roll®,https://www.youtube.com/embed/XVPbFZfZedI,Wholesome corporate sponsor
107.7696442,34.0780908,0,Chinese Long - Eye,,
107.7909302,34.0627337,0,Chinese Long - Eye,,
107.8424286,34.0667154,0,Chinese Long - Eye,,
107.8080963,34.100837,0,Chinese Long - Eye,,
107.7696442,34.0780908,0,Chinese Long - Eye,,
104.2282687,30.4703744,0,Chinese Long - Arm,,
104.2042582,30.2832431,0,Chinese Long - Arm,,
104.2029317,29.909771,0,Chinese Long - Arm,,
104.2010998,29.6215719,0,Chinese Long - Arm,,
104.2765898,29.5272846,0,Chinese Long - Arm,,
104.3578608,29.4362454,0,Chinese Long - Arm,,
104.5822499,29.6889648,0,Chinese Long - Arm,,
104.6359915,29.9553602,0,Chinese Long - Arm,,
104.7635111,30.6370814,0,Chinese Long - Arm,,
104.8933871,30.6979785,0,Chinese Long - Arm,,
105.0233605,30.7540799,0,Chinese Long - Arm,,
105.0899966,30.8465656,0,Chinese Long - Arm,,
104.9521177,30.8463246,0,Chinese Long - Arm,,
105.0559196,30.9498082,0,Chinese Long - Arm,,
105.2773115,31.0990664,0,Chinese Long - Arm,,
105.1681824,31.2061378,0,Chinese Long - Arm,,
104.8411696,31.0265493,0,Chinese Long - Arm,,
104.9371484,31.3192316,0,Chinese Long - Arm,,
104.7972695,31.363127,0,Chinese Long - Arm,,
104.7298663,31.0929825,0,Chinese Long - Arm,,
104.6450841,30.948331,0,Chinese Long - Arm,,
104.6317841,31.0295911,0,Chinese Long - Arm,,
104.5718483,31.3046646,0,Chinese Long - Arm,,
104.5423304,31.2339424,0,Chinese Long - Arm,,
104.5137312,31.1879515,0,Chinese Long - Arm,,
104.4210687,31.0632912,0,Chinese Long - Arm,,
104.4907796,30.7604338,0,Chinese Long - Arm,,
104.2282687,30.4703744,0,Chinese Long - Arm,,
105.2218557,31.2034702,0,Chinese Long - Claw,,
105.2773115,31.0990664,0,Chinese Long - Claw,,
105.4658495,31.1370422,0,Chinese Long - Claw,,
105.5545798,31.2082073,0,Chinese Long - Claw,,
105.6266793,31.2887987,0,Chinese Long - Claw,,
105.6322392,31.4119351,0,Chinese Long - Claw,,
105.5324191,31.4734524,0,Chinese Long - Claw,,
105.3327643,31.4024817,0,Chinese Long - Claw,,
105.5046838,31.3930097,0,Chinese Long - Claw,,
105.5213159,31.3219735,0,Chinese Long - Claw,,
105.3993092,31.2319257,0,Chinese Long - Claw,,
105.2218557,31.2034702,0,Chinese Long - Claw,,
104.9371484,31.3192316,0,Chinese Long - Claw,,
104.9648175,31.4562255,0,Chinese Long - Claw,,
105.0533621,31.5553053,0,Chinese Long - Claw,,
105.1474374,31.5128513,0,Chinese Long - Claw,,
105.1640312,31.3901095,0,Chinese Long - Claw,,
105.2083121,31.5317175,0,Chinese Long - Claw,,
105.1031717,31.6307255,0,Chinese Long - Claw,,
104.9814205,31.5835966,0,Chinese Long - Claw,,
104.9205464,31.5222909,0,Chinese Long - Claw,,
104.8762784,31.333412,0,Chinese Long - Claw,,
104.9371484,31.3192316,0,Chinese Long - Claw,,
104.6836715,31.5104211,0,Chinese Long - Claw,,
104.6382113,31.4501954,0,Chinese Long - Claw,,
104.6766634,31.422074,0,Chinese Long - Claw,,
104.6958895,31.3470426,0,Chinese Long - Claw,,
104.7288485,31.3634608,0,Chinese Long - Claw,,
104.745328,31.4525384,0,Chinese Long - Claw,,
104.6836715,31.5104211,0,Chinese Long - Claw,,
104.4555389,31.0835076,0,Chinese Long - Scales,,
104.4210687,31.0632912,0,Chinese Long - Scales,,
104.4738037,30.7456983,0,Chinese Long - Scales,,
104.2282687,30.4703744,0,Chinese Long - Scales,,
104.2035494,30.4443311,0,Chinese Long - Scales,,
104.1940311,29.9763061,0,Chinese Long - Scales,,
104.2365084,29.9910184,0,Chinese Long - Scales,,
104.5319783,30.7840327,0,Chinese Long - Scales,,
104.4555389,31.0835076,0,Chinese Long - Scales,,
105.0899966,30.8465656,0,Chinese Long - Claw,,
105.0351335,30.7831597,0,Chinese Long - Claw,,
105.2136613,30.7760806,0,Chinese Long - Claw,,
105.2795793,30.7925977,0,Chinese Long - Claw,,
105.3345109,30.8609955,0,Chinese Long - Claw,,
105.2576066,30.9364124,0,Chinese Long - Claw,,
105.169716,30.9222763,0,Chinese Long - Claw,,
105.2438737,30.9057815,0,Chinese Long - Claw,,
105.202675,30.8492063,0,Chinese Long - Claw,,
105.0899966,30.8465656,0,Chinese Long - Claw,,
111.9351344,33.5653202,0,Chinese Long - Whiskers,,
111.866864,33.6457537,0,Chinese Long - Whiskers,,
111.8472438,33.5286948,0,Chinese Long - Whiskers,,
112.5943141,32.5432309,0,Chinese Long - Whiskers,,
112.1768336,33.2259433,0,Chinese Long - Whiskers,,
112.890945,32.8206399,0,Chinese Long - Whiskers,,
112.0027087,33.5967601,0,Chinese Long - Whiskers,,
111.9351344,33.5653202,0,Chinese Long - Whiskers,,
113.0435482,29.4541252,0,Chinese Long - Leg,,
113.0215755,29.0803538,0,Chinese Long - Leg,,
112.8787532,28.8785278,0,Chinese Long - Leg,,
112.637054,28.6088156,0,Chinese Long - Leg,,
112.5052181,28.1642118,0,Chinese Long - Leg,,
112.4502864,27.9315071,0,Chinese Long - Leg,,
112.2854915,27.6107188,0,Chinese Long - Leg,,
112.8348079,27.7858115,0,Chinese Long - Leg,,
113.2852474,27.9218002,0,Chinese Long - Leg,,
113.2962337,28.2900496,0,Chinese Long - Leg,,
113.472015,28.5412789,0,Chinese Long - Leg,,
113.9004817,28.6570295,0,Chinese Long - Leg,,
114.109222,28.8785278,0,Chinese Long - Leg,,
114.3948665,28.9170012,0,Chinese Long - Leg,,
114.1971126,29.3105287,0,Chinese Long - Leg,,
113.9993587,29.1955058,0,Chinese Long - Leg,,
114.0872493,29.4062823,0,Chinese Long - Leg,,
113.8675228,29.5019457,0,Chinese Long - Leg,,
113.7027278,29.3105287,0,Chinese Long - Leg,,
113.6807552,29.5688563,0,Chinese Long - Leg,,
113.4939876,29.6166226,0,Chinese Long - Leg,,
113.3621517,29.1955058,0,Chinese Long - Leg,,
113.1973567,29.5497435,0,Chinese Long - Leg,,
113.0435482,29.4541252,0,Chinese Long - Leg,,
113.0289209,29.4924226,0,Chinese Long - Claw,,
113.2046359,29.4637413,0,Chinese Long - Claw,,
113.1277603,29.7311179,0,Chinese Long - Claw,,
113.1716887,29.8073807,0,Chinese Long - Claw,,
113.3254385,29.8264376,0,Chinese Long - Claw,,
113.2156042,29.8930813,0,Chinese Long - Claw,,
112.9849925,29.8073807,0,Chinese Long - Claw,,
112.9191337,29.6117195,0,Chinese Long - Claw,,
113.0289209,29.4924226,0,Chinese Long - Claw,,
113.4939876,29.6166226,0,Chinese Long - Claw,,
113.6807552,29.5688563,0,Chinese Long - Claw,,
113.6221702,29.7502362,0,Chinese Long - Claw,,
113.6441428,29.8836833,0,Chinese Long - Claw,,
113.8089377,29.8074496,0,Chinese Long - Claw,,
113.7759788,29.9217783,0,Chinese Long - Claw,,
113.6001975,30.0074387,0,Chinese Long - Claw,,
113.4793479,29.95034,0,Chinese Long - Claw,,
113.4939876,29.6166226,0,Chinese Long - Claw,,
113.9462668,29.4875905,0,Chinese Long - Claw,,
114.050637,29.4541138,0,Chinese Long - Claw,,
114.2374045,29.6070598,0,Chinese Long - Claw,,
114.2154319,29.7454669,0,Chinese Long - Claw,,
114.0341575,29.8122159,0,Chinese Long - Claw,,
113.9462668,29.6977618,0,Chinese Long - Claw,,
114.0781028,29.7263876,0,Chinese Long - Claw,,
114.0671164,29.6118356,0,Chinese Long - Claw,,
113.9462668,29.4875905,0,Chinese Long - Claw,,
114.2813498,29.1690475,0,Chinese Long - Claw,,
114.3088157,29.039459,0,Chinese Long - Claw,,
114.6384055,29.1354661,0,Chinese Long - Claw,,
114.7757346,29.2505565,0,Chinese Long - Claw,,
114.7757346,29.4229493,0,Chinese Long - Claw,,
114.556008,29.5138168,0,Chinese Long - Claw,,
114.4021995,29.3559423,0,Chinese Long - Claw,,
114.5450217,29.4229493,0,Chinese Long - Claw,,
114.6109397,29.3367893,0,Chinese Long - Claw,,
114.4571311,29.2122074,0,Chinese Long - Claw,,
114.2813498,29.1690475,0,Chinese Long - Claw,,
113.0435482,29.4541252,0,Chinese Long - Scales,,
113.0215755,29.0803538,0,Chinese Long - Scales,,
112.637054,28.6088156,0,Chinese Long - Scales,,
112.4144595,28.0424486,0,Chinese Long - Scales,,
112.3045962,27.6490246,0,Chinese Long - Scales,,
112.5188296,27.6733513,0,Chinese Long - Scales,,
112.6067203,28.129682,0,Chinese Long - Scales,,
112.7715152,28.5310045,0,Chinese Long - Scales,,
113.1065982,28.9884802,0,Chinese Long - Scales,,
113.0435482,29.4541252,0,Chinese Long - Scales,,
108.0048435,30.2251572,0,Chinese Long - Belly,,
107.6493656,29.6690163,0,Chinese Long - Belly,,
108.0448735,29.9740238,0,Chinese Long - Belly,,
108.7479985,29.8216364,0,Chinese Long - Belly,,
109.9784672,29.458785,0,Chinese Long - Belly,,
110.373975,28.6520849,0,Chinese Long - Belly,,
110.0443852,27.994456,0,Chinese Long - Belly,,
110.0004399,27.0396117,0,Chinese Long - Belly,,
109.6269047,26.1554935,0,Chinese Long - Belly,,
108.8358891,24.6670426,0,Chinese Long - Belly,,
109.186107,24.3949479,0,Chinese Long - Belly,,
109.4291508,25.0657532,0,Chinese Long - Belly,,
109.9053883,26.0314465,0,Chinese Long - Belly,,
110.308057,26.8829356,0,Chinese Long - Belly,,
110.3300297,27.8196995,0,Chinese Long - Belly,,
110.6407388,28.6784747,0,Chinese Long - Belly,,
110.1103031,29.630825,0,Chinese Long - Belly,,
108.0048435,30.2251572,0,Chinese Long - Belly,,
110.3747764,25.7632779,0,Chinese Long - Belly,,
110.2978721,25.565228,0,Chinese Long - Belly,,
110.5066123,25.6444874,0,Chinese Long - Belly,,
111.3525596,26.0202492,0,Chinese Long - Belly,,
112.5940147,26.5325039,0,Chinese Long - Belly,,
113.6377159,27.02291,0,Chinese Long - Belly,,
114.58671,27.1363711,0,Chinese Long - Belly,,
114.5605674,27.345412,0,Chinese Long - Belly,,
113.9233604,27.1989358,0,Chinese Long - Belly,,
113.1213584,27.0033345,0,Chinese Long - Belly,,
112.1765342,26.611111,0,Chinese Long - Belly,,
111.6162315,26.3357506,0,Chinese Long - Belly,,
111.0339561,26.0597336,0,Chinese Long - Belly,,
110.3747764,25.7632779,0,Chinese Long - Belly,,
111.1009686,27.2971955,0,Chinese Long - Scales,,
110.8685316,27.036358,0,Chinese Long - Scales,,
110.6646422,26.5513985,0,Chinese Long - Scales,,
111.0537824,26.7532786,0,Chinese Long - Scales,,
111.5184491,27.1604311,0,Chinese Long - Scales,,
112.2854915,27.6107188,0,Chinese Long - Scales,,
112.35341,27.8207052,0,Chinese Long - Scales,,
111.7052167,27.9687798,0,Chinese Long - Scales,,
111.5294354,27.5312571,0,Chinese Long - Scales,,
111.2877362,27.7453767,0,Chinese Long - Scales,,
111.1009686,27.2971955,0,Chinese Long - Scales,,
114.9946542,28.8336192,0,Chinese Long - Scales,,
115.2748673,29.0745004,0,Chinese Long - Scales,,
114.9922748,29.0066103,0,Chinese Long - Scales,,
114.9946542,28.8336192,0,Chinese Long - Scales,,
114.9946542,28.8336192,0,Chinese Long - Scales,,
114.9396614,28.7861457,0,Chinese Long - Scales,,
114.9951455,28.7978317,0,Chinese Long - Scales,,
114.9946542,28.8336192,0,Chinese Long - Scales,,
114.9396614,28.7861457,0,Chinese Long - Scales,,
114.6904757,28.7333502,0,Chinese Long - Scales,,
114.6120865,28.502002,0,Chinese Long - Scales,,
114.9396614,28.7861457,0,Chinese Long - Scales,,
114.6120865,28.502002,0,Chinese Long - Scales,,
114.5876908,28.4807477,0,Chinese Long - Scales,,
114.5928622,28.4451034,0,Chinese Long - Scales,,
114.6120865,28.502002,0,Chinese Long - Scales,,
114.5282577,28.4257818,0,Chinese Long - Scales,,
114.5253455,28.4263718,0,Chinese Long - Scales,,
114.5246068,28.425727,0,Chinese Long - Scales,,
114.5282577,28.4257818,0,Chinese Long - Scales,,
114.5876908,28.4807477,0,Chinese Long - Scales,,
114.569602,28.6052339,0,Chinese Long - Scales,,
114.370368,28.6566303,0,Chinese Long - Scales,,
114.2846015,28.4749053,0,Chinese Long - Scales,,
114.5253455,28.4263718,0,Chinese Long - Scales,,
114.5876908,28.4807477,0,Chinese Long - Scales,,
114.5246068,28.425727,0,Chinese Long - Scales,,
113.9785179,28.4164339,0,Chinese Long - Scales,,
113.675987,28.0110628,0,Chinese Long - Scales,,
113.7586613,28.2234959,0,Chinese Long - Scales,,
113.5830101,28.348774,0,Chinese Long - Scales,,
113.4429855,28.1320905,0,Chinese Long - Scales,,
113.648928,28.0171035,0,Chinese Long - Scales,,
113.0772321,28.1806676,0,Chinese Long - Scales,,
112.7150901,27.7622092,0,Chinese Long - Scales,,
112.7682165,27.8854182,0,Chinese Long - Scales,,
112.4144595,28.0424486,0,Chinese Long - Scales,,
112.2854915,27.6107188,0,Chinese Long - Scales,,
112.8348079,27.7858115,0,Chinese Long - Scales,,
113.3742698,27.9516166,0,Chinese Long - Scales,,
114.1299541,28.0795573,0,Chinese Long - Scales,,
114.5246068,28.425727,0,Chinese Long - Scales,,
111.596554,38.0689988,0,Chinese Long - Tail,,
111.6844123,37.7659707,0,Chinese Long - Tail,,
111.9809167,37.9955643,0,Chinese Long - Tail,,
112.2885339,38.0301876,0,Chinese Long - Tail,,
112.5082605,38.2375837,0,Chinese Long - Tail,,
112.8817957,38.1685171,0,Chinese Long - Tail,,
113.1674402,38.4271786,0,Chinese Long - Tail,,
113.5409753,38.2375837,0,Chinese Long - Tail,,
113.9584558,38.7363538,0,Chinese Long - Tail,,
114.2441003,39.0100575,0,Chinese Long - Tail,,
114.969198,39.4186341,0,Chinese Long - Tail,,
116.0019128,39.7066025,0,Chinese Long - Tail,,
117.3202722,40.5466232,0,Chinese Long - Tail,,
118.1112878,40.5800079,0,Chinese Long - Tail,,
118.8803308,40.2789464,0,Chinese Long - Tail,,
118.5727136,40.8797207,0,Chinese Long - Tail,,
118.3529871,41.3432545,0,Chinese Long - Tail,,
117.4740808,42.1628406,0,Chinese Long - Tail,,
116.9467371,41.7051616,0,Chinese Long - Tail,,
116.6171472,41.3102535,0,Chinese Long - Tail,,
115.3866785,41.0124928,0,Chinese Long - Tail,,
116.6171472,40.7466817,0,Chinese Long - Tail,,
115.9910853,40.2159388,0,Chinese Long - Tail,,
114.9363978,39.7951745,0,Chinese Long - Tail,,
113.1257985,39.2128262,0,Chinese Long - Tail,,
111.8162806,38.4141476,0,Chinese Long - Tail,,
111.596554,38.0689988,0,Chinese Long - Tail,,
113.778707,37.6523329,0,Chinese Long - Tail,,
113.4339925,37.8930874,0,Chinese Long - Tail,,
113.1079894,38.0083922,0,Chinese Long - Tail,,
111.4807227,37.1719611,0,Chinese Long - Tail,,
111.4258022,36.290786,0,Chinese Long - Tail,,
111.0261242,35.7237545,0,Chinese Long - Tail,,
110.6000315,35.6574437,0,Chinese Long - Tail,,
110.3160197,35.4056359,0,Chinese Long - Tail,,
109.6137338,35.4622926,0,Chinese Long - Tail,,
109.4750263,35.1092535,0,Chinese Long - Tail,,
109.0649889,34.9092949,0,Chinese Long - Tail,,
109.1932698,34.4893793,0,Chinese Long - Tail,,
109.3690511,34.2899256,0,Chinese Long - Tail,,
109.8744222,34.6522149,0,Chinese Long - Tail,,
110.7533284,34.5436933,0,Chinese Long - Tail,,
111.2806722,34.1991078,0,Chinese Long - Tail,,
112.4641345,34.0439953,0,Chinese Long - Tail,,
113.0384847,33.9260675,0,Chinese Long - Tail,,
