X,Y,Z,Name,description,gx_media_links
32.7510075,28.286681,0,Moses Placed In Basket - Baby,,
32.7276615,28.2800296,0,Moses Placed In Basket - Baby,,
32.724915,28.2715636,0,Moses Placed In Basket - Baby,,
32.7310948,28.2546296,0,Moses Placed In Basket - Baby,,
32.7338911,28.2352178,0,Moses Placed In Basket - Baby,,
32.722855,28.2195435,0,Moses Placed In Basket - Baby,,
32.7153019,28.2346682,0,Moses Placed In Basket - Baby,,
32.7125553,28.2630969,0,Moses Placed In Basket - Baby,,
32.6953892,28.2794249,0,Moses Placed In Basket - Baby,,
32.6782231,28.2842623,0,Moses Placed In Basket - Baby,,
32.6459507,28.2727731,0,Moses Placed In Basket - Baby,,
32.6308445,28.2612826,0,Moses Placed In Basket - Baby,,
32.6274113,28.243742,0,Moses Placed In Basket - Baby,,
32.6390843,28.2268036,0,Moses Placed In Basket - Baby,,
32.649384,28.2231736,0,Moses Placed In Basket - Baby,,
32.6747898,28.2346682,0,Moses Placed In Basket - Baby,,
32.647324,28.2153082,0,Moses Placed In Basket - Baby,,
32.6426367,28.2077268,0,Moses Placed In Basket - Baby,,
32.6397709,28.1923136,0,Moses Placed In Basket - Baby,,
32.6390843,28.1796039,0,Moses Placed In Basket - Baby,,
32.635651,28.1687087,0,Moses Placed In Basket - Baby,,
32.658997,28.1559962,0,Moses Placed In Basket - Baby,,
32.6734166,28.1566016,0,Moses Placed In Basket - Baby,,
32.701569,28.1547854,0,Moses Placed In Basket - Baby,,
32.6837162,28.1699193,0,Moses Placed In Basket - Baby,,
32.6617436,28.1777881,0,Moses Placed In Basket - Baby,,
32.6644902,28.201391,0,Moses Placed In Basket - Baby,,
32.6679234,28.2165183,0,Moses Placed In Basket - Baby,,
32.6789097,28.2286186,0,Moses Placed In Basket - Baby,,
32.6905827,28.2122829,0,Moses Placed In Basket - Baby,,
32.6782231,28.1965498,0,Moses Placed In Basket - Baby,,
32.6850895,28.1808144,0,Moses Placed In Basket - Baby,,
32.7001957,28.1668927,0,Moses Placed In Basket - Baby,,
32.7276615,28.1965498,0,Moses Placed In Basket - Baby,,
32.7510075,28.2171233,0,Moses Placed In Basket - Baby,,
32.7496342,28.2328534,0,Moses Placed In Basket - Baby,,
32.7434544,28.2576537,0,Moses Placed In Basket - Baby,,
32.7427677,28.2691446,0,Moses Placed In Basket - Baby,,
32.7537541,28.2782155,0,Moses Placed In Basket - Baby,,
32.7510075,28.286681,0,Moses Placed In Basket - Baby,,
32.6783423,28.2918025,0,Moses Placed In Basket - Straw,,
32.6583104,28.3096552,0,Moses Placed In Basket - Straw,,
32.6274113,28.3036099,0,Moses Placed In Basket - Straw,,
32.6081852,28.2860763,0,Moses Placed In Basket - Straw,,
32.5765995,28.2594682,0,Moses Placed In Basket - Straw,,
32.5896458,28.2425323,0,Moses Placed In Basket - Straw,,
32.5793461,28.2304335,0,Moses Placed In Basket - Straw,,
32.6322178,28.2159132,0,Moses Placed In Basket - Straw,,
32.6102452,28.1947343,0,Moses Placed In Basket - Straw,,
32.614365,28.1832354,0,Moses Placed In Basket - Straw,,
32.6246647,28.169314,0,Moses Placed In Basket - Straw,,
32.6308445,28.1626553,0,Moses Placed In Basket - Straw,,
32.6391341,28.2019407,0,Moses Placed In Basket - Straw,,
32.649384,28.2231736,0,Moses Placed In Basket - Straw,,
32.6275305,28.2361627,0,Moses Placed In Basket - Straw,,
32.6220373,28.2639862,0,Moses Placed In Basket - Straw,,
32.637711,28.2782155,0,Moses Placed In Basket - Straw,,
32.6631169,28.286681,0,Moses Placed In Basket - Straw,,
32.6783423,28.2918025,0,Moses Placed In Basket - Straw,,
32.7125553,28.2630969,0,Moses Placed In Basket - Blanket,,
32.722855,28.2195435,0,Moses Placed In Basket - Blanket,,
32.6974491,28.2122829,0,Moses Placed In Basket - Blanket,,
32.66861,28.2056268,0,Moses Placed In Basket - Blanket,,
32.6617436,28.1777881,0,Moses Placed In Basket - Blanket,,
32.6940159,28.1590231,0,Moses Placed In Basket - Blanket,,
32.6541905,28.1535746,0,Moses Placed In Basket - Blanket,,
32.6453139,28.1438322,0,Moses Placed In Basket - Blanket,,
32.6960759,28.1311723,0,Moses Placed In Basket - Blanket,,
32.7276615,28.127539,0,Moses Placed In Basket - Blanket,,
32.7551274,28.1723405,0,Moses Placed In Basket - Blanket,,
32.7757267,28.2056268,0,Moses Placed In Basket - Blanket,,
32.7873997,28.2243836,0,Moses Placed In Basket - Blanket,,
32.767487,28.2419273,0,Moses Placed In Basket - Blanket,,
32.7516941,28.2540248,0,Moses Placed In Basket - Blanket,,
32.7510075,28.2171233,0,Moses Placed In Basket - Blanket,,
32.7276615,28.1965498,0,Moses Placed In Basket - Blanket,,
32.7310948,28.2298286,0,Moses Placed In Basket - Blanket,,
32.7269749,28.2570489,0,Moses Placed In Basket - Blanket,,
32.7125553,28.2630969,0,Moses Placed In Basket - Blanket,,
32.7884694,28.2201485,0,Moses Placed In Basket - Blanket,,
32.7276615,28.127539,0,Moses Placed In Basket - Blanket,,
32.8138753,28.2074422,0,Moses Placed In Basket - Blanket,,
32.7884694,28.2201485,0,Moses Placed In Basket - Blanket,,
32.8118153,28.1977601,0,Moses Placed In Basket - Blanket,,
32.7685567,28.1566016,0,Moses Placed In Basket - Blanket,,
32.7417775,28.1311723,0,Moses Placed In Basket - Blanket,,
32.7266713,28.1214833,0,Moses Placed In Basket - Blanket,,
32.7383443,28.1105822,0,Moses Placed In Basket - Blanket,,
32.7589436,28.1033141,0,Moses Placed In Basket - Blanket,,
32.7925893,28.0833245,0,Moses Placed In Basket - Blanket,,
32.7836629,28.1172441,0,Moses Placed In Basket - Blanket,,
32.7905293,28.1402549,0,Moses Placed In Basket - Blanket,,
32.8090687,28.151153,0,Moses Placed In Basket - Blanket,,
32.8331013,28.1614446,0,Moses Placed In Basket - Blanket,,
32.8605672,28.167498,0,Moses Placed In Basket - Blanket,,
32.8118153,28.1977601,0,Moses Placed In Basket - Blanket,,
32.4397034,28.4505166,0,Moses Placed In Basket - Strap,,
32.4801378,28.4211873,0,Moses Placed In Basket - Strap,,
32.4877686,28.4124755,0,Moses Placed In Basket - Strap,,
32.5097413,28.4215342,0,Moses Placed In Basket - Strap,,
32.4821977,28.4399062,0,Moses Placed In Basket - Strap,,
32.4670915,28.4586216,0,Moses Placed In Basket - Strap,,
32.4588517,28.4592253,0,Moses Placed In Basket - Strap,,
32.4397034,28.4505166,0,Moses Placed In Basket - Strap,,
32.5956671,28.4995449,0,Moses Placed In Basket - Strap,,
32.613347,28.4955837,0,Moses Placed In Basket - Strap,,
32.5996141,28.4762712,0,Moses Placed In Basket - Strap,,
32.5867406,28.4778183,0,Moses Placed In Basket - Strap,,
32.5900788,28.459572,0,Moses Placed In Basket - Strap,,
32.6120515,28.4553463,0,Moses Placed In Basket - Strap,,
32.6051072,28.4732533,0,Moses Placed In Basket - Strap,,
32.6215867,28.4967906,0,Moses Placed In Basket - Strap,,
32.613347,28.5046352,0,Moses Placed In Basket - Strap,,
32.5956671,28.4995449,0,Moses Placed In Basket - Strap,,
32.7132101,28.2701172,0,Moses Placed In Basket - Straw,,
32.7269749,28.2570489,0,Moses Placed In Basket - Straw,,
32.7241965,28.2761645,0,Moses Placed In Basket - Straw,,
32.7132101,28.2701172,0,Moses Placed In Basket - Straw,,
32.8118153,28.1977601,0,Moses Placed In Basket - Straw,,
32.8156603,28.1994436,0,Moses Placed In Basket - Straw,,
32.8129445,28.2013408,0,Moses Placed In Basket - Straw,,
32.8118153,28.1977601,0,Moses Placed In Basket - Straw,,
32.8409262,28.1817878,0,Moses Placed In Basket - Straw,,
32.8642722,28.1612075,0,Moses Placed In Basket - Straw,,
32.8780051,28.1654449,0,Moses Placed In Basket - Straw,,
32.8656454,28.1745246,0,Moses Placed In Basket - Straw,,
32.8670187,28.184814,0,Moses Placed In Basket - Straw,,
32.8553458,28.1836036,0,Moses Placed In Basket - Straw,,
32.8381796,28.1908661,0,Moses Placed In Basket - Straw,,
32.8306265,28.2059949,0,Moses Placed In Basket - Straw,,
32.8156603,28.1994436,0,Moses Placed In Basket - Straw,,
32.8409262,28.1817878,0,Moses Placed In Basket - Straw,,
32.8129445,28.2013408,0,Moses Placed In Basket - Straw,,
32.8168936,28.2138611,0,Moses Placed In Basket - Straw,,
32.8038474,28.2308015,0,Moses Placed In Basket - Straw,,
32.7942343,28.2259617,0,Moses Placed In Basket - Straw,,
32.7763815,28.2429002,0,Moses Placed In Basket - Straw,,
32.7667685,28.2592313,0,Moses Placed In Basket - Straw,,
32.7516941,28.2540248,0,Moses Placed In Basket - Straw,,
32.7592154,28.2477393,0,Moses Placed In Basket - Straw,,
32.7812697,28.2231182,0,Moses Placed In Basket - Straw,,
32.8025557,28.208597,0,Moses Placed In Basket - Straw,,
32.8129445,28.2013408,0,Moses Placed In Basket - Straw,,
32.8580692,28.1590785,0,Moses Placed In Basket - Blanket,,
32.8292301,28.1560516,0,Moses Placed In Basket - Blanket,,
32.8058842,28.1409157,0,Moses Placed In Basket - Blanket,,
32.7948978,28.129411,0,Moses Placed In Basket - Blanket,,
32.7955845,28.1118489,0,Moses Placed In Basket - Blanket,,
32.7997043,28.0948896,0,Moses Placed In Basket - Blanket,,
32.8072574,28.0821683,0,Moses Placed In Basket - Blanket,,
32.8182438,28.0652043,0,Moses Placed In Basket - Blanket,,
32.8367832,28.0555094,0,Moses Placed In Basket - Blanket,,
32.8676822,28.0518736,0,Moses Placed In Basket - Blanket,,
32.8889683,28.0500556,0,Moses Placed In Basket - Blanket,,
32.9116276,28.059751,0,Moses Placed In Basket - Blanket,,
32.8992679,28.088832,0,Moses Placed In Basket - Blanket,,
32.9287937,28.1100319,0,Moses Placed In Basket - Blanket,,
32.9136875,28.1245666,0,Moses Placed In Basket - Blanket,,
32.9047611,28.1445485,0,Moses Placed In Basket - Blanket,,
32.8937748,28.1518138,0,Moses Placed In Basket - Blanket,,
32.8683689,28.1560516,0,Moses Placed In Basket - Blanket,,
32.8580692,28.1590785,0,Moses Placed In Basket - Blanket,,
32.4481638,28.6216459,0,Moses Placed In Basket - Mom Hair,,
32.5024088,28.6210432,0,Moses Placed In Basket - Mom Hair,,
32.5319878,28.6095438,0,Moses Placed In Basket - Mom Hair,,
32.5422875,28.6149689,0,Moses Placed In Basket - Mom Hair,,
32.5669535,28.6059736,0,Moses Placed In Basket - Mom Hair,,
32.589666,28.5926638,0,Moses Placed In Basket - Mom Hair,,
32.6061455,28.6107494,0,Moses Placed In Basket - Mom Hair,,
32.5903526,28.6282292,0,Moses Placed In Basket - Mom Hair,,
32.5711266,28.637872,0,Moses Placed In Basket - Mom Hair,,
32.5704399,28.6511293,0,Moses Placed In Basket - Mom Hair,,
32.5429741,28.6613725,0,Moses Placed In Basket - Mom Hair,,
32.5216881,28.6752294,0,Moses Placed In Basket - Mom Hair,,
32.4921623,28.6673975,0,Moses Placed In Basket - Mom Hair,,
32.4798027,28.677639,0,Moses Placed In Basket - Mom Hair,,
32.4420372,28.6782415,0,Moses Placed In Basket - Mom Hair,,
32.448217,28.6661925,0,Moses Placed In Basket - Mom Hair,,
32.4166313,28.6553472,0,Moses Placed In Basket - Mom Hair,,
32.4351708,28.6499242,0,Moses Placed In Basket - Mom Hair,,
32.4358574,28.636064,0,Moses Placed In Basket - Mom Hair,,
32.4481638,28.6216459,0,Moses Placed In Basket - Mom Hair,,
32.6409028,28.1637934,0,Moses Placed In Basket - Straw,,
32.6308445,28.1626553,0,Moses Placed In Basket - Straw,,
32.6340364,28.1510804,0,Moses Placed In Basket - Straw,,
32.644336,28.1371548,0,Moses Placed In Basket - Straw,,
32.6594422,28.1220163,0,Moses Placed In Basket - Straw,,
32.6821015,28.1153547,0,Moses Placed In Basket - Straw,,
32.6972078,28.1117209,0,Moses Placed In Basket - Straw,,
32.7150605,28.0923386,0,Moses Placed In Basket - Straw,,
32.7363465,28.0741645,0,Moses Placed In Basket - Straw,,
32.7493928,28.0681058,0,Moses Placed In Basket - Straw,,
32.7631257,28.0747703,0,Moses Placed In Basket - Straw,,
32.7744032,28.0523687,0,Moses Placed In Basket - Straw,,
32.7844117,28.0674999,0,Moses Placed In Basket - Straw,,
32.7981446,28.0511395,0,Moses Placed In Basket - Straw,,
32.8180574,28.0505336,0,Moses Placed In Basket - Straw,,
32.8262971,28.0444735,0,Moses Placed In Basket - Straw,,
32.8496431,28.0408373,0,Moses Placed In Basket - Straw,,
32.8695558,28.0329585,0,Moses Placed In Basket - Straw,,
32.8860353,28.0365949,0,Moses Placed In Basket - Straw,,
32.9018281,28.0450795,0,Moses Placed In Basket - Straw,,
32.9231141,28.0450795,0,Moses Placed In Basket - Straw,,
32.9258607,28.0517455,0,Moses Placed In Basket - Straw,,
32.9018281,28.0505336,0,Moses Placed In Basket - Straw,,
32.8725935,28.0469147,0,Moses Placed In Basket - Straw,,
32.8345369,28.0517455,0,Moses Placed In Basket - Straw,,
32.8125642,28.0656822,0,Moses Placed In Basket - Straw,,
32.7981446,28.0747703,0,Moses Placed In Basket - Straw,,
32.7727388,28.0868867,0,Moses Placed In Basket - Straw,,
32.7383443,28.1105822,0,Moses Placed In Basket - Straw,,
32.7184938,28.1274664,0,Moses Placed In Basket - Straw,,
32.6779817,28.1286775,0,Moses Placed In Basket - Straw,,
32.6505159,28.1474478,0,Moses Placed In Basket - Straw,,
32.6541905,28.1535746,0,Moses Placed In Basket - Straw,,
32.6409028,28.1637934,0,Moses Placed In Basket - Straw,,
32.6584295,28.3280736,0,Moses Placed In Basket - Basket,,
32.6208317,28.3289611,0,Moses Placed In Basket - Basket,,
32.598859,28.3223123,0,Moses Placed In Basket - Basket,,
32.5810062,28.3065955,0,Moses Placed In Basket - Basket,,
32.5761997,28.2902717,0,Moses Placed In Basket - Basket,,
32.5713932,28.2751549,0,Moses Placed In Basket - Basket,,
32.5480472,28.2642694,0,Moses Placed In Basket - Basket,,
32.5308811,28.2467294,0,Moses Placed In Basket - Basket,,
32.5288212,28.235841,0,Moses Placed In Basket - Basket,,
32.5715394,28.2281152,0,Moses Placed In Basket - Basket,,
32.5837528,28.2388657,0,Moses Placed In Basket - Basket,,
32.5765995,28.2594682,0,Moses Placed In Basket - Basket,,
32.6016056,28.2781784,0,Moses Placed In Basket - Basket,,
32.6208317,28.3047819,0,Moses Placed In Basket - Basket,,
32.6462375,28.3126407,0,Moses Placed In Basket - Basket,,
32.662717,28.3138497,0,Moses Placed In Basket - Basket,,
32.6783423,28.2918025,0,Moses Placed In Basket - Basket,,
32.6953892,28.2794249,0,Moses Placed In Basket - Basket,,
32.6584295,28.3280736,0,Moses Placed In Basket - Basket,,
32.6999421,28.2825499,0,Moses Placed In Basket - Basket,,
32.7088895,28.2682977,0,Moses Placed In Basket - Basket,,
32.724915,28.2715636,0,Moses Placed In Basket - Basket,,
32.723309,28.2834156,0,Moses Placed In Basket - Basket,,
32.6999421,28.2825499,0,Moses Placed In Basket - Basket,,
32.7494016,28.2713215,0,Moses Placed In Basket - Basket,,
32.7473494,28.2624013,0,Moses Placed In Basket - Basket,,
32.7961026,28.2317059,0,Moses Placed In Basket - Basket,,
32.8263059,28.2084102,0,Moses Placed In Basket - Basket,,
32.8656454,28.1745246,0,Moses Placed In Basket - Basket,,
32.8642722,28.1612075,0,Moses Placed In Basket - Basket,,
32.9224362,28.1157904,0,Moses Placed In Basket - Basket,,
32.8992679,28.088832,0,Moses Placed In Basket - Basket,,
32.9018281,28.0505336,0,Moses Placed In Basket - Basket,,
32.9114499,28.0418794,0,Moses Placed In Basket - Basket,,
32.8757443,28.029758,0,Moses Placed In Basket - Basket,,
32.8283657,28.0394552,0,Moses Placed In Basket - Basket,,
32.7960934,28.0552114,0,Moses Placed In Basket - Basket,,
32.7838749,28.05985,0,Moses Placed In Basket - Basket,,
32.7744032,28.0523687,0,Moses Placed In Basket - Basket,,
32.7548947,28.0679358,0,Moses Placed In Basket - Basket,,
32.7205624,28.0855052,0,Moses Placed In Basket - Basket,,
32.6882901,28.1151848,0,Moses Placed In Basket - Basket,,
32.638165,28.134563,0,Moses Placed In Basket - Basket,,
32.6333375,28.1470166,0,Moses Placed In Basket - Basket,,
32.5495667,28.1990721,0,Moses Placed In Basket - Basket,,
32.5272663,28.1916332,0,Moses Placed In Basket - Basket,,
32.5440945,28.1327464,0,Moses Placed In Basket - Basket,,
32.572247,28.0909571,0,Moses Placed In Basket - Basket,,
32.6045193,28.0527875,0,Moses Placed In Basket - Basket,,
32.659451,28.0255152,0,Moses Placed In Basket - Basket,,
32.7150692,28.0036924,0,Moses Placed In Basket - Basket,,
32.7555813,27.9909604,0,Moses Placed In Basket - Basket,,
32.7809872,27.9855033,0,Moses Placed In Basket - Basket,,
32.8111996,27.9806524,0,Moses Placed In Basket - Basket,,
32.843472,27.9824715,0,Moses Placed In Basket - Basket,,
32.8887906,27.9964171,0,Moses Placed In Basket - Basket,,
32.9224362,28.0121795,0,Moses Placed In Basket - Basket,,
32.9602017,28.0243029,0,Moses Placed In Basket - Basket,,
32.9705014,28.0412734,0,Moses Placed In Basket - Basket,,
32.9560818,28.086111,0,Moses Placed In Basket - Basket,,
32.9471554,28.0903514,0,Moses Placed In Basket - Basket,,
32.9464688,28.1248743,0,Moses Placed In Basket - Basket,,
32.9224362,28.15757,0,Moses Placed In Basket - Basket,,
32.8881039,28.1884401,0,Moses Placed In Basket - Basket,,
32.8523984,28.2229314,0,Moses Placed In Basket - Basket,,
32.7960934,28.2531778,0,Moses Placed In Basket - Basket,,
32.7706876,28.2785781,0,Moses Placed In Basket - Basket,,
32.7542081,28.2955083,0,Moses Placed In Basket - Basket,,
32.6917024,28.2849685,0,Moses Placed In Basket - Basket,,
32.7178158,28.2828109,0,Moses Placed In Basket - Basket,,
32.7191892,28.2652739,0,Moses Placed In Basket - Basket,,
32.7276615,28.2800296,0,Moses Placed In Basket - Basket,,
32.7510075,28.286681,0,Moses Placed In Basket - Basket,,
32.7537541,28.2782155,0,Moses Placed In Basket - Basket,,
32.7494016,28.2713215,0,Moses Placed In Basket - Basket,,
32.5846853,28.0211948,0,Moses Placed In Basket - Mom Knees,,
32.6259022,28.0078349,0,Moses Placed In Basket - Mom Knees,,
32.6066865,27.9774996,0,Moses Placed In Basket - Mom Knees,,
32.6506929,27.9362383,0,Moses Placed In Basket - Mom Knees,,
32.7540717,27.8848245,0,Moses Placed In Basket - Mom Knees,,
32.8092247,27.8382682,0,Moses Placed In Basket - Mom Knees,,
32.8760956,27.8476424,0,Moses Placed In Basket - Mom Knees,,
32.9234736,27.9038088,0,Moses Placed In Basket - Mom Knees,,
32.9856314,27.8639027,0,Moses Placed In Basket - Mom Knees,,
33.0312942,27.8725331,0,Moses Placed In Basket - Mom Knees,,
33.0148354,27.9374515,0,Moses Placed In Basket - Mom Knees,,
32.9710379,27.9930106,0,Moses Placed In Basket - Mom Knees,,
32.9224362,28.0121795,0,Moses Placed In Basket - Mom Knees,,
32.8887906,27.9964171,0,Moses Placed In Basket - Mom Knees,,
32.7809872,27.9855033,0,Moses Placed In Basket - Mom Knees,,
32.6919123,28.0236512,0,Moses Placed In Basket - Mom Knees,,
32.572247,28.0909571,0,Moses Placed In Basket - Mom Knees,,
32.5846853,28.0211948,0,Moses Placed In Basket - Mom Knees,,
32.6631889,27.9120425,0,Moses Placed In Basket - Mom's Legs,,
32.6216879,27.944168,0,Moses Placed In Basket - Mom's Legs,,
32.6185965,27.9593291,0,Moses Placed In Basket - Mom's Legs,,
32.5971552,27.9429705,0,Moses Placed In Basket - Mom's Legs,,
32.5891794,27.9650827,0,Moses Placed In Basket - Mom's Legs,,
32.5674841,27.9556895,0,Moses Placed In Basket - Mom's Legs,,
32.5575369,27.9241666,0,Moses Placed In Basket - Mom's Legs,,
32.5575369,27.8914283,0,Moses Placed In Basket - Mom's Legs,,
32.5520534,27.8817226,0,Moses Placed In Basket - Mom's Legs,,
32.5534205,27.8416955,0,Moses Placed In Basket - Mom's Legs,,
32.5685124,27.8441157,0,Moses Placed In Basket - Mom's Legs,,
32.6000661,27.8708047,0,Moses Placed In Basket - Mom's Legs,,
32.6233914,27.8623147,0,Moses Placed In Basket - Mom's Legs,,
32.664551,27.8726213,0,Moses Placed In Basket - Mom's Legs,,
32.6357452,27.8977871,0,Moses Placed In Basket - Mom's Legs,,
32.6069346,27.8914233,0,Moses Placed In Basket - Mom's Legs,,
32.616542,27.907185,0,Moses Placed In Basket - Mom's Legs,,
32.6453558,27.8986977,0,Moses Placed In Basket - Mom's Legs,,
32.7084685,27.8720233,0,Moses Placed In Basket - Mom's Legs,,
32.7518508,27.8487221,0,Moses Placed In Basket - Mom's Legs,,
32.8092247,27.8382682,0,Moses Placed In Basket - Mom's Legs,,
32.7540717,27.8848245,0,Moses Placed In Basket - Mom's Legs,,
32.7606082,27.8950668,0,Moses Placed In Basket - Mom's Legs,,
32.6737813,27.9102856,0,Moses Placed In Basket - Mom's Legs,,
32.6631889,27.9120425,0,Moses Placed In Basket - Mom's Legs,,
32.701569,28.1547854,0,Moses Placed In Basket - Blanket,,
32.6971664,28.1542889,0,Moses Placed In Basket - Blanket,,
32.7060928,28.1561051,0,Moses Placed In Basket - Blanket,,
32.6429214,28.1476293,0,Moses Placed In Basket - Blanket,,
32.6724471,28.1330978,0,Moses Placed In Basket - Blanket,,
32.7246322,28.1167475,0,Moses Placed In Basket - Blanket,,
32.9072799,28.128859,0,Moses Placed In Basket - Blanket,,
32.8605672,28.167498,0,Moses Placed In Basket - Blanket,,
32.7321853,28.1530781,0,Moses Placed In Basket - Blanket,,
32.701569,28.1547854,0,Moses Placed In Basket - Blanket,,
32.7510075,28.2171233,0,Moses Placed In Basket - Blanket,,
32.7363052,28.1809233,0,Moses Placed In Basket - Blanket,,
32.7273788,28.2166271,0,Moses Placed In Basket - Blanket,,
32.6947523,28.2037561,0,Moses Placed In Basket - Blanket,,
32.7019729,28.1597374,0,Moses Placed In Basket - Blanket,,
32.8406753,28.1760812,0,Moses Placed In Basket - Blanket,,
32.7898635,28.2142069,0,Moses Placed In Basket - Blanket,,
32.7510075,28.2171233,0,Moses Placed In Basket - Blanket,,
32.8992679,28.088832,0,Moses Placed In Basket - Blanket,,
32.7363052,28.1809233,0,Moses Placed In Basket - Blanket,,
32.6940159,28.1590231,0,Moses Placed In Basket - Blanket,,
32.7266713,28.1214833,0,Moses Placed In Basket - Blanket,,
32.7843703,28.0870683,0,Moses Placed In Basket - Blanket,,
32.8310622,28.0616224,0,Moses Placed In Basket - Blanket,,
32.8825607,28.0464732,0,Moses Placed In Basket - Blanket,,
32.8992679,28.088832,0,Moses Placed In Basket - Blanket,,
32.7641035,28.2364277,0,Moses Placed In Basket - Mom,,
32.7544335,28.2485916,0,Moses Placed In Basket - Mom,,
32.7578668,28.2268108,0,Moses Placed In Basket - Mom,,
32.7464744,28.2063297,0,Moses Placed In Basket - Mom,,
32.7363052,28.1809233,0,Moses Placed In Basket - Mom,,
32.766389,28.1863575,0,Moses Placed In Basket - Mom,,
32.7609009,28.1579061,0,Moses Placed In Basket - Mom,,
32.8034712,28.1476129,0,Moses Placed In Basket - Mom,,
32.8431246,28.1194345,0,Moses Placed In Basket - Mom,,
32.7517153,28.1441041,0,Moses Placed In Basket - Mom,,
32.7279874,28.1346357,0,Moses Placed In Basket - Mom,,
32.7770396,28.1069999,0,Moses Placed In Basket - Mom,,
32.8021055,28.0809552,0,Moses Placed In Basket - Mom,,
32.7997043,28.0948896,0,Moses Placed In Basket - Mom,,
32.8230604,28.0682465,0,Moses Placed In Basket - Mom,,
32.8985842,28.0573382,0,Moses Placed In Basket - Mom,,
32.8851955,28.1015538,0,Moses Placed In Basket - Mom,,
32.9061406,28.0985195,0,Moses Placed In Basket - Mom,,
32.9229583,28.123996,0,Moses Placed In Basket - Mom,,
32.8529059,28.1706193,0,Moses Placed In Basket - Mom,,
32.7884694,28.2201485,0,Moses Placed In Basket - Mom,,
32.7641035,28.2364277,0,Moses Placed In Basket - Mom,,
35.0510058,28.3285323,0,Pharaoh's Daughter Bathes - Soap,,
35.0372728,28.3140253,0,Pharaoh's Daughter Bathes - Soap,,
35.0448259,28.300121,0,Pharaoh's Daughter Bathes - Soap,,
35.0963244,28.2565827,0,Pharaoh's Daughter Bathes - Soap,,
35.1093706,28.269888,0,Pharaoh's Daughter Bathes - Soap,,
35.0743517,28.3019347,0,Pharaoh's Daughter Bathes - Soap,,
35.0613054,28.3128163,0,Pharaoh's Daughter Bathes - Soap,,
35.0510058,28.3285323,0,Pharaoh's Daughter Bathes - Soap,,
35.0745053,28.3919707,0,Pharaoh's Daughter Bathes - Arms,,
35.0795015,28.4040571,0,Pharaoh's Daughter Bathes - Arms,,
35.0870546,28.4155322,0,Pharaoh's Daughter Bathes - Arms,,
35.0891146,28.4294214,0,Pharaoh's Daughter Bathes - Arms,,
35.0856814,28.4457237,0,Pharaoh's Daughter Bathes - Arms,,
35.0733217,28.4433088,0,Pharaoh's Daughter Bathes - Arms,,
35.0506625,28.4547796,0,Pharaoh's Daughter Bathes - Arms,,
35.0396761,28.4571943,0,Pharaoh's Daughter Bathes - Arms,,
35.0273165,28.4565906,0,Pharaoh's Daughter Bathes - Arms,,
35.0019106,28.4602127,0,Pharaoh's Daughter Bathes - Arms,,
34.9922976,28.434252,0,Pharaoh's Daughter Bathes - Arms,,
35.0053438,28.4088889,0,Pharaoh's Daughter Bathes - Arms,,
35.0170168,28.4034531,0,Pharaoh's Daughter Bathes - Arms,,
35.0046572,28.4016411,0,Pharaoh's Daughter Bathes - Arms,,
34.9861178,28.4004331,0,Pharaoh's Daughter Bathes - Arms,,
34.9723848,28.3889564,0,Pharaoh's Daughter Bathes - Arms,,
34.9600252,28.3672077,0,Pharaoh's Daughter Bathes - Arms,,
34.9559054,28.3424329,0,Pharaoh's Daughter Bathes - Arms,,
34.9414858,28.3110028,0,Pharaoh's Daughter Bathes - Arms,,
34.9593386,28.2946797,0,Pharaoh's Daughter Bathes - Arms,,
34.9785647,28.2904474,0,Pharaoh's Daughter Bathes - Arms,,
35.0019106,28.2904474,0,Pharaoh's Daughter Bathes - Arms,,
35.0328096,28.2874242,0,Pharaoh's Daughter Bathes - Arms,,
35.0616488,28.2813775,0,Pharaoh's Daughter Bathes - Arms,,
35.095981,28.2862149,0,Pharaoh's Daughter Bathes - Arms,,
35.0829348,28.2958889,0,Pharaoh's Daughter Bathes - Arms,,
35.0692019,28.3049575,0,Pharaoh's Daughter Bathes - Arms,,
35.0410494,28.3061666,0,Pharaoh's Daughter Bathes - Arms,,
35.0163302,28.3122118,0,Pharaoh's Daughter Bathes - Arms,,
35.0019106,28.3206746,0,Pharaoh's Daughter Bathes - Arms,,
34.9950441,28.3339718,0,Pharaoh's Daughter Bathes - Arms,,
34.9957308,28.3581444,0,Pharaoh's Daughter Bathes - Arms,,
35.0019106,28.3774785,0,Pharaoh's Daughter Bathes - Arms,,
35.0080904,28.3684161,0,Pharaoh's Daughter Bathes - Arms,,
35.0032839,28.3502889,0,Pharaoh's Daughter Bathes - Arms,,
35.0019106,28.3351806,0,Pharaoh's Daughter Bathes - Arms,,
35.0039713,28.3282299,0,Pharaoh's Daughter Bathes - Arms,,
35.0183901,28.3164433,0,Pharaoh's Daughter Bathes - Arms,,
35.0372728,28.3140253,0,Pharaoh's Daughter Bathes - Arms,,
35.0510058,28.3285323,0,Pharaoh's Daughter Bathes - Arms,,
35.0595888,28.3230924,0,Pharaoh's Daughter Bathes - Arms,,
35.0671419,28.329741,0,Pharaoh's Daughter Bathes - Arms,,
35.0678285,28.335785,0,Pharaoh's Daughter Bathes - Arms,,
35.0692019,28.3496846,0,Pharaoh's Daughter Bathes - Arms,,
35.0613053,28.3613157,0,Pharaoh's Daughter Bathes - Arms,,
