X,Y,Z,Name,gx_media_links,Ammit,Anubis,The Ceremony,The Outcome,Thoth,Visit The British Museum website to learn more,s Feather,s a breakdown of the key elements and figures you mentioned
15.6334347,-22.7307768,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.6484861,-22.7190336,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.6539534,-22.7234928,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.6556441,-22.7257363,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.654162,-22.727741,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.675052,-22.715978,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.686964,-22.732255,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.732738,-22.776805,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.763413,-22.761828,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.735434,-22.64797,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.754015,-22.7033104,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.7917797,-22.7254788,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.8144388,-22.7387781,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.852891,-22.714078,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.868683,-22.707744,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.8734899,-22.6786043,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.8535766,-22.6513588,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.8515167,-22.6266444,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.893747,-22.576564,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.909882,-22.551836,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.929795,-22.54169,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.936668,-22.562449,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.935293,-22.579092,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.935286,-22.620307,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.945936,-22.626649,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
15.970321,-22.610171,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.01392,-22.582274,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.046522,-22.546763,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.073987,-22.54169,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.101452,-22.509977,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.158441,-22.533449,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.172178,-22.550567,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.205509,-22.528838,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.190577,-22.498943,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.177616,-22.48527,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.16943,-22.481747,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.156376,-22.472869,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.143334,-22.461768,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.161483,-22.441084,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.1675173,-22.4469804,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.195523,-22.431297,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.220927,-22.416067,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.261733,-22.395382,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
16.29165,-22.3957521,0,Papyrus - Kneeling Woman,https://mymaps.usercontent.google.com/hostedimage/m/*/3AKcrxGS5LNsEn4Y6M_--CZOLfjxKEIsAEFovxt0yOXJyN1AcMMQyIZIB2q0EX6SsslamN8f1_IOVEp_GE2K4D8jSNyEjVc-LTEQLEtrYjL8q4foU9rA_3zUVkml92hAXEKfWETEkG6HvEjuKZ6-2CBByyMwiqJYvcpvHpm-mSU5YZ8aEmnyKx6o7SoaXhbicsGVTOer2vhy5Rb9hoZ4?authuser=0&fife=s16383,,,,,,https://www.britishmuseum.org/collection/object/Y_EA10018-1,,
