X,Y,Z,Name,description,gx_media_links,Interactive exploration,Key features of this video,Visual evidence
-37.375546,40.6222827,0,Pegasus - Mane,,,,,
-37.9995651,40.4929769,0,Pegasus - Mane,,,,,
-37.6101502,40.3537045,0,Pegasus - Mane,,,,,
-36.5761652,39.0898444,0,Pegasus - Mane,,,,,
-35.8318092,39.5622865,0,Pegasus - Mane,,,,,
-36.2312027,40.9226558,0,Pegasus - Mane,,,,,
-37.3765053,42.0004831,0,Pegasus - Mane,,,,,
-36.6221139,41.6465151,0,Pegasus - Mane,,,,,
-35.8495942,41.0008806,0,Pegasus - Mane,,,,,
-35.4627989,41.2273281,0,Pegasus - Mane,,,,,
-36.2352029,42.0301295,0,Pegasus - Mane,,,,,
-36.0197388,42.9163001,0,Pegasus - Mane,,,,,
-35.0752081,43.5061604,0,Pegasus - Mane,,,,,
-35.5052707,42.2526261,0,Pegasus - Mane,,,,,
-34.8184487,41.5816487,0,Pegasus - Mane,,,,,
-34.8185093,42.3160593,0,Pegasus - Mane,,,,,
-33.9180215,43.3232549,0,Pegasus - Mane,,,,,
-33.1695293,42.254514,0,Pegasus - Mane,,,,,
-33.3608539,43.572624,0,Pegasus - Mane,,,,,
-32.7630427,44.8629303,0,Pegasus - Mane,,,,,
-11.4109204,43.4186609,0,Pegasus - Neck,,,,,
-12.5811975,43.1612287,0,Pegasus - Neck,,,,,
-12.7031983,42.8867317,0,Pegasus - Neck,,,,,
-12.3640344,43.0139598,0,Pegasus - Neck,,,,,
-11.9790509,42.8650438,0,Pegasus - Neck,,,,,
-12.0344445,42.6675668,0,Pegasus - Neck,,,,,
-11.8809262,42.3858002,0,Pegasus - Neck,,,,,
-12.0014855,41.5756698,0,Pegasus - Neck,,,,,
-11.9355676,41.2708642,0,Pegasus - Neck,,,,,
-11.6609094,41.2460875,0,Pegasus - Neck,,,,,
-11.5141521,41.0602423,0,Pegasus - Neck,,,,,
-11.2214563,42.4328568,0,Pegasus - Neck,,,,,
-10.9425493,43.032367,0,Pegasus - Neck,,,,,
-11.4109204,43.4186609,0,Pegasus - Neck,,,,,
-21.5388287,63.2608936,0,Perseus - Shield,,,,,
-20.7754562,63.1585099,0,Perseus - Shield,,,,,
-20.2741257,63.2811163,0,Perseus - Shield,,,,,
-19.9076082,63.3953573,0,Perseus - Shield,,,,,
-19.6280883,63.4204251,0,Perseus - Shield,,,,,
-18.9999919,63.3189235,0,Perseus - Shield,,,,,
-17.8040993,63.2481131,0,Perseus - Shield,,,,,
-16.456135,63.4392179,0,Perseus - Shield,,,,,
-15.3780806,63.5858691,0,Perseus - Shield,,,,,
-14.5291218,63.7266602,0,Perseus - Shield,,,,,
-14.228174,63.8449307,0,Perseus - Shield,,,,,
-13.8043338,63.9333128,0,Perseus - Shield,,,,,
-13.2467326,64.104031,0,Perseus - Shield,,,,,
-12.5277259,64.4318796,0,Perseus - Shield,,,,,
-11.9283733,64.8238537,0,Perseus - Shield,,,,,
-11.6830935,65.2921675,0,Perseus - Shield,,,,,
-11.6866743,65.6701831,0,Perseus - Shield,,,,,
-11.8624559,66.0921711,0,Perseus - Shield,,,,,
-12.6644097,66.2590686,0,Perseus - Shield,,,,,
-12.9293772,66.6712298,0,Perseus - Shield,,,,,
-13.426739,66.9147095,0,Perseus - Shield,,,,,
-13.9059122,67.0444359,0,Perseus - Shield,,,,,
-14.3146343,67.175101,0,Perseus - Shield,,,,,
-15.4659711,67.3890374,0,Perseus - Shield,,,,,
-17.045215,67.5202132,0,Perseus - Shield,,,,,
-18.7948284,67.5909269,0,Perseus - Shield,,,,,
-19.9813524,67.5322197,0,Perseus - Shield,,,,,
-22.760893,67.044436,0,Perseus - Shield,,,,,
-25.089995,66.629588,0,Perseus - Shield,,,,,
-26.5621628,66.1899349,0,Perseus - Shield,,,,,
-27.485465,65.677728,0,Perseus - Shield,,,,,
-27.682768,64.805152,0,Perseus - Shield,,,,,
-27.54228,64.2619955,0,Perseus - Shield,,,,,
-26.803862,63.717521,0,Perseus - Shield,,,,,
-26.4531227,63.4702774,0,Perseus - Shield,,,,,
-25.6271015,63.299465,0,Perseus - Shield,,,,,
-24.3209517,63.1550024,0,Perseus - Shield,,,,,
-23.5539882,63.2762292,0,Perseus - Shield,,,,,
-23.0371568,63.3573109,0,Perseus - Shield,,,,,
-22.5331473,63.1399329,0,Perseus - Shield,,,,,
-21.5388287,63.2608936,0,Perseus - Shield,,,,,
-20.037659,63.549526,0,Perseus - Shield,,,,,
-19.662577,63.51646,0,Perseus - Shield,,,,,
-19.414939,63.448413,0,Perseus - Shield,,,,,
-19.114077,63.379769,0,Perseus - Shield,,,,,
-18.857472,63.416322,0,Perseus - Shield,,,,,
-18.145742,63.459153,0,Perseus - Shield,,,,,
-18.184572,63.50196,0,Perseus - Shield,,,,,
-17.948484,63.534896,0,Perseus - Shield,,,,,
-17.692775,63.704941,0,Perseus - Shield,,,,,
-17.500998,63.746128,0,Perseus - Shield,,,,,
-16.576396,63.811852,0,Perseus - Shield,,,,,
-16.288023,63.98971,0,Perseus - Shield,,,,,
-15.919086,64.123446,0,Perseus - Shield,,,,,
-15.512115,64.221284,0,Perseus - Shield,,,,,
-15.180538,64.236905,0,Perseus - Shield,,,,,
-14.89532,64.256554,0,Perseus - Shield,,,,,
-14.850635,64.335166,0,Perseus - Shield,,,,,
-14.542151,64.40066,0,Perseus - Shield,,,,,
-14.330359,64.56529,0,Perseus - Shield,,,,,
-13.583742,65.208687,0,Perseus - Shield,,,,,
-13.569242,65.701371,0,Perseus - Shield,,,,,
-14.730127,65.79919,0,Perseus - Shield,,,,,
-14.581846,66.003598,0,Perseus - Shield,,,,,
-15.050803,66.118403,0,Perseus - Shield,,,,,
-14.798392,66.393186,0,Perseus - Shield,,,,,
-15.075288,66.368138,0,Perseus - Shield,,,,,
-15.394068,66.219058,0,Perseus - Shield,,,,,
-15.979378,66.49325,0,Perseus - Shield,,,,,
-16.327153,66.520477,0,Perseus - Shield,,,,,
-16.54159,66.476178,0,Perseus - Shield,,,,,
-16.538118,66.277878,0,Perseus - Shield,,,,,
-16.709397,66.167851,0,Perseus - Shield,,,,,
-17.225441,66.2437,0,Perseus - Shield,,,,,
-17.477398,66.031609,0,Perseus - Shield,,,,,
-18.08034,66.209574,0,Perseus - Shield,,,,,
-18.168882,65.856885,0,Perseus - Shield,,,,,
-18.649371,66.206564,0,Perseus - Shield,,,,,
-19.091459,66.16331,0,Perseus - Shield,,,,,
-19.414827,66.08294,0,Perseus - Shield,,,,,
-19.515647,65.823806,0,Perseus - Shield,,,,,
-20.032037,66.118065,0,Perseus - Shield,,,,,
-20.421303,66.089735,0,Perseus - Shield,,,,,
-20.333283,65.673791,0,Perseus - Shield,,,,,
-20.55184,65.627691,0,Perseus - Shield,,,,,
-20.682861,65.726266,0,Perseus - Shield,,,,,
-21.145546,65.408644,0,Perseus - Shield,,,,,
-21.334805,65.966949,0,Perseus - Shield,,,,,
-22.384708,66.469041,0,Perseus - Shield,,,,,
-23.019763,66.45084,0,Perseus - Shield,,,,,
-23.144296,66.320467,0,Perseus - Shield,,,,,
-22.482291,66.030535,0,Perseus - Shield,,,,,
-23.480726,66.213278,0,Perseus - Shield,,,,,
-23.976273,65.8867,0,Perseus - Shield,,,,,
-24.438775,65.47363,0,Perseus - Shield,,,,,
-22.939447,65.441548,0,Perseus - Shield,,,,,
-22.454229,65.384699,0,Perseus - Shield,,,,,
-22.813253,65.112246,0,Perseus - Shield,,,,,
-23.990846,64.817361,0,Perseus - Shield,,,,,
-22.524291,64.699563,0,Perseus - Shield,,,,,
-22.156062,64.403972,0,Perseus - Shield,,,,,
-22.036554,64.076579,0,Perseus - Shield,,,,,
-22.172998,64.033425,0,Perseus - Shield,,,,,
-22.320654,64.029809,0,Perseus - Shield,,,,,
-22.421889,63.993042,0,Perseus - Shield,,,,,
-22.468093,63.992356,0,Perseus - Shield,,,,,
-22.608078,64.075667,0,Perseus - Shield,,,,,
-22.6879,64.102368,0,Perseus - Shield,,,,,
-22.719979,64.074104,0,Perseus - Shield,,,,,
-22.757446,63.982074,0,Perseus - Shield,,,,,
-22.733485,63.925476,0,Perseus - Shield,,,,,
-22.723985,63.853339,0,Perseus - Shield,,,,,
-22.715966,63.793793,0,Perseus - Shield,,,,,
-22.34988,63.83187,0,Perseus - Shield,,,,,
-21.260266,63.872216,0,Perseus - Shield,,,,,
-20.890108,63.789118,0,Perseus - Shield,,,,,
-20.62069,63.70507,0,Perseus - Shield,,,,,
-20.380224,63.610919,0,Perseus - Shield,,,,,
-20.146354,63.529701,0,Perseus - Shield,,,,,
-20.10134,63.526422,0,Perseus - Shield,,,,,
-20.037659,63.549526,0,Perseus - Shield,,,,,
11.106698,65.586738,0,Andromeda - Chain ,,,,,
10.925424,65.532192,0,Andromeda - Chain ,,,,,
10.826547,65.431892,0,Andromeda - Chain ,,,,,
10.705697,65.289906,0,Andromeda - Chain ,,,,,
10.661752,65.193285,0,Andromeda - Chain ,,,,,
10.60682,65.082428,0,Andromeda - Chain ,,,,,
10.71119,65.04769,0,Andromeda - Chain ,,,,,
10.83204,65.082428,0,Andromeda - Chain ,,,,,
10.886972,65.160999,0,Andromeda - Chain ,,,,,
10.875985,65.266933,0,Andromeda - Chain ,,,,,
10.919931,65.379309,0,Andromeda - Chain ,,,,,
10.974862,65.493485,0,Andromeda - Chain ,,,,,
11.084726,65.488928,0,Andromeda - Chain ,,,,,
11.123178,65.450157,0,Andromeda - Chain ,,,,,
11.079232,65.294498,0,Andromeda - Chain ,,,,,
11.002328,65.100936,0,Andromeda - Chain ,,,,,
10.843026,65.050007,0,Andromeda - Chain ,,,,,
11.200082,65.077799,0,Andromeda - Chain ,,,,,
11.304452,65.225531,0,Andromeda - Chain ,,,,,
11.266,65.47525,0,Andromeda - Chain ,,,,,
11.106698,65.586738,0,Andromeda - Chain ,,,,,
10.886972,65.160999,0,Andromeda - Chain ,,,,,
10.548158,65.045372,0,Andromeda - Chain ,,,,,
10.438294,64.959484,0,Andromeda - Chain ,,,,,
10.328431,64.84765,0,Andromeda - Chain ,,,,,
10.24054,64.716586,0,Andromeda - Chain ,,,,,
10.432801,64.728314,0,Andromeda - Chain ,,,,,
10.498719,64.826629,0,Andromeda - Chain ,,,,,
10.603089,64.957159,0,Andromeda - Chain ,,,,,
10.723939,65.019867,0,Andromeda - Chain ,,,,,
10.866761,65.070853,0,Andromeda - Chain ,,,,,
10.943665,64.975755,0,Andromeda - Chain ,,,,,
10.866761,64.84298,0,Andromeda - Chain ,,,,,
10.619569,64.742381,0,Andromeda - Chain ,,,,,
10.372376,64.693115,0,Andromeda - Chain ,,,,,
10.46576,64.660221,0,Andromeda - Chain ,,,,,
10.800843,64.700159,0,Andromeda - Chain ,,,,,
10.998597,64.793897,0,Andromeda - Chain ,,,,,
11.10846,64.931569,0,Andromeda - Chain ,,,,,
11.075501,65.077799,0,Andromeda - Chain ,,,,,
10.886972,65.160999,0,Andromeda - Chain ,,,,,
10.193262,64.604964,0,Andromeda - Chain ,,,,,
9.885645,64.543644,0,Andromeda - Chain ,,,,,
9.632959,64.491651,0,Andromeda - Chain ,,,,,
9.402246,64.420591,0,Andromeda - Chain ,,,,,
9.171534,64.282685,0,Andromeda - Chain ,,,,,
9.369288,64.258838,0,Andromeda - Chain ,,,,,
9.51211,64.34459,0,Andromeda - Chain ,,,,,
9.808741,64.444298,0,Andromeda - Chain ,,,,,
10.116358,64.510569,0,Andromeda - Chain ,,,,,
10.05044,64.36361,0,Andromeda - Chain ,,,,,
9.830713,64.268379,0,Andromeda - Chain ,,,,,
9.457178,64.230194,0,Andromeda - Chain ,,,,,
9.556055,64.144086,0,Andromeda - Chain ,,,,,
9.962549,64.19674,0,Andromeda - Chain ,,,,,
10.182276,64.306511,0,Andromeda - Chain ,,,,,
10.292139,64.444298,0,Andromeda - Chain ,,,,,
10.193262,64.604964,0,Andromeda - Chain ,,,,,
9.610987,64.318416,0,Andromeda - Chain ,,,,,
9.457178,64.335075,0,Andromeda - Chain ,,,,,
9.122095,64.287452,0,Andromeda - Chain ,,,,,
8.85293,64.175212,0,Andromeda - Chain ,,,,,
8.534327,63.980705,0,Andromeda - Chain ,,,,,
8.578272,63.898655,0,Andromeda - Chain ,,,,,
8.841944,63.888986,0,Andromeda - Chain ,,,,,
8.968286,64.004792,0,Andromeda - Chain ,,,,,
9.138575,64.115324,0,Andromeda - Chain ,,,,,
9.352808,64.227806,0,Andromeda - Chain ,,,,,
9.528589,64.223029,0,Andromeda - Chain ,,,,,
9.440699,64.045692,0,Andromeda - Chain ,,,,,
9.127588,63.898655,0,Andromeda - Chain ,,,,,
8.814478,63.855119,0,Andromeda - Chain ,,,,,
8.896875,63.745985,0,Andromeda - Chain ,,,,,
9.204493,63.750844,0,Andromeda - Chain ,,,,,
9.396753,63.843014,0,Andromeda - Chain ,,,,,
9.61648,63.949361,0,Andromeda - Chain ,,,,,
9.715357,64.060112,0,Andromeda - Chain ,,,,,
9.775782,64.218251,0,Andromeda - Chain ,,,,,
9.610987,64.318416,0,Andromeda - Chain ,,,,,
9.020939,63.961421,0,Andromeda - Chain ,,,,,
8.652897,63.949361,0,Andromeda - Chain ,,,,,
8.356266,63.876896,0,Andromeda - Chain ,,,,,
8.059635,63.755703,0,Andromeda - Chain ,,,,,
7.938786,63.621787,0,Andromeda - Chain ,,,,,
8.065128,63.504398,0,Andromeda - Chain ,,,,,
8.22443,63.53379,0,Andromeda - Chain ,,,,,
8.383732,63.66081,0,Andromeda - Chain ,,,,,
8.65839,63.806667,0,Andromeda - Chain ,,,,,
8.955021,63.838171,0,Andromeda - Chain ,,,,,
9.097843,63.651059,0,Andromeda - Chain ,,,,,
8.532048,63.577823,0,Andromeda - Chain ,,,,,
8.279362,63.487238,0,Andromeda - Chain ,,,,,
8.702336,63.470068,0,Andromeda - Chain ,,,,,
9.152775,63.570489,0,Andromeda - Chain ,,,,,
9.323063,63.66081,0,Andromeda - Chain ,,,,,
9.19672,63.794541,0,Andromeda - Chain ,,,,,
9.020939,63.961421,0,Andromeda - Chain ,,,,,
7.474515,63.400923,0,Andromeda - Chain ,,,,,
7.628324,63.511389,0,Andromeda - Chain ,,,,,
8.07327,63.636069,0,Andromeda - Chain ,,,,,
8.463284,63.618988,0,Andromeda - Chain ,,,,,
8.347928,63.454982,0,Andromeda - Chain ,,,,,
7.979886,63.349226,0,Andromeda - Chain ,,,,,
7.551419,63.307308,0,Andromeda - Chain ,,,,,
7.584378,63.205961,0,Andromeda - Chain ,,,,,
8.095242,63.280152,0,Andromeda - Chain ,,,,,
8.589627,63.415676,0,Andromeda - Chain ,,,,,
8.693997,63.609223,0,Andromeda - Chain ,,,,,
8.567655,63.716454,0,Andromeda - Chain ,,,,,
8.183133,63.769917,0,Andromeda - Chain ,,,,,
7.782132,63.694553,0,Andromeda - Chain ,,,,,
7.490994,63.530982,0,Andromeda - Chain ,,,,,
7.3262,63.408301,0,Andromeda - Chain ,,,,,
7.474515,63.400923,0,Andromeda - Chain ,,,,,
6.886746,63.47952,0,Andromeda - Chain ,,,,,
7.370145,63.44516,0,Andromeda - Chain ,,,,,
7.606351,63.388623,0,Andromeda - Chain ,,,,,
7.578885,63.275212,0,Andromeda - Chain ,,,,,
7.348172,63.228238,0,Andromeda - Chain ,,,,,
6.98013,63.248026,0,Andromeda - Chain ,,,,,
6.645047,63.349226,0,Andromeda - Chain ,,,,,
6.496732,63.329508,0,Andromeda - Chain ,,,,,
6.584622,63.252971,0,Andromeda - Chain ,,,,,
6.78787,63.210913,0,Andromeda - Chain ,,,,,
7.260282,63.156394,0,Andromeda - Chain ,,,,,
7.611844,63.176231,0,Andromeda - Chain ,,,,,
7.782132,63.280152,0,Andromeda - Chain ,,,,,
7.793118,63.425508,0,Andromeda - Chain ,,,,,
7.628324,63.511389,0,Andromeda - Chain ,,,,,
7.172391,63.533431,0,Andromeda - Chain ,,,,,
6.809842,63.548116,0,Andromeda - Chain ,,,,,
6.645047,63.481973,0,Andromeda - Chain ,,,,,
6.683499,63.410759,0,Andromeda - Chain ,,,,,
6.886746,63.47952,0,Andromeda - Chain ,,,,,
5.631904,63.404167,0,Andromeda - Chain ,,,,,
5.785713,63.327828,0,Andromeda - Chain ,,,,,
6.082344,63.253759,0,Andromeda - Chain ,,,,,
6.494331,63.253759,0,Andromeda - Chain ,,,,,
6.834907,63.288348,0,Andromeda - Chain ,,,,,
6.873359,63.421376,0,Andromeda - Chain ,,,,,
6.768989,63.534211,0,Andromeda - Chain ,,,,,
6.51081,63.556236,0,Andromeda - Chain ,,,,,
6.225166,63.570909,0,Andromeda - Chain ,,,,,
5.846138,63.55379,0,Andromeda - Chain ,,,,,
5.7112749,63.5402737,0,Andromeda - Chain ,,,,,
5.631904,63.404167,0,Andromeda - Chain ,,,,,
5.818672,63.414002,0,Andromeda - Chain ,,,,,
5.741815,63.421376,0,Andromeda - Chain ,,,,,
5.631904,63.404167,0,Andromeda - Chain ,,,,,
5.818672,63.414002,0,Andromeda - Chain ,,,,,
5.961494,63.3302935,0,Andromeda - Chain ,,,,,
6.252632,63.30316,0,Andromeda - Chain ,,,,,
6.554756,63.342619,0,Andromeda - Chain ,,,,,
6.741523,63.362329,0,Andromeda - Chain ,,,,,
6.645047,63.481973,0,Andromeda - Chain ,,,,,
6.2471382,63.5293145,0,Andromeda - Chain ,,,,,
5.906562,63.495015,0,Andromeda - Chain ,,,,,
5.818672,63.414002,0,Andromeda - Chain ,,,,,
5.961494,63.3302935,0,Andromeda - Chain ,,,,,
3.190601,64.527839,0,Andromeda - Chain ,,,,,
3.091724,64.605689,0,Andromeda - Chain ,,,,,
3.058765,64.683317,0,Andromeda - Chain ,,,,,
2.959888,64.688015,0,Andromeda - Chain ,,,,,
2.970875,64.617465,0,Andromeda - Chain ,,,,,
3.009327,64.523114,0,Andromeda - Chain ,,,,,
3.152149,64.466346,0,Andromeda - Chain ,,,,,
3.377369,64.452136,0,Andromeda - Chain ,,,,,
3.55315,64.539649,0,Andromeda - Chain ,,,,,
3.608082,64.645707,0,Andromeda - Chain ,,,,,
3.547657,64.72322,0,Andromeda - Chain ,,,,,
3.404835,64.795834,0,Andromeda - Chain ,,,,,
3.207081,64.823891,0,Andromeda - Chain ,,,,,
3.11919,64.765407,0,Andromeda - Chain ,,,,,
3.218067,64.753695,0,Andromeda - Chain ,,,,,
3.355396,64.720875,0,Andromeda - Chain ,,,,,
3.44878,64.61982,0,Andromeda - Chain ,,,,,
3.388355,64.553814,0,Andromeda - Chain ,,,,,
3.262012,64.499475,0,Andromeda - Chain ,,,,,
3.190601,64.527839,0,Andromeda - Chain ,,,,,
11.015275,65.352753,0,Andromeda - Chain ,,,,,
11.317399,65.361915,0,Andromeda - Chain ,,,,,
11.603043,65.448792,0,Andromeda - Chain ,,,,,
11.773331,65.530831,0,Andromeda - Chain ,,,,,
11.740372,65.592191,0,Andromeda - Chain ,,,,,
11.592057,65.644347,0,Andromeda - Chain ,,,,,
11.421769,65.651143,0,Andromeda - Chain ,,,,,
11.224015,65.630752,0,Andromeda - Chain ,,,,,
11.106698,65.586738,0,Andromeda - Chain ,,,,,
10.982316,65.514899,0,Andromeda - Chain ,,,,,
10.965887,65.415551,0,Andromeda - Chain ,,,,,
11.015275,65.352753,0,Andromeda - Chain ,,,,,
11.273453,65.430526,0,Andromeda - Chain ,,,,,
11.449235,65.476167,0,Andromeda - Chain ,,,,,
11.652482,65.53993,0,Andromeda - Chain ,,,,,
11.542618,65.58311,0,Andromeda - Chain ,,,,,
11.333878,65.571754,0,Andromeda - Chain ,,,,,
11.136124,65.489844,0,Andromeda - Chain ,,,,,
11.064713,65.391668,0,Andromeda - Chain ,,,,,
11.015275,65.352753,0,Andromeda - Chain ,,,,,
11.273453,65.430526,0,Andromeda - Chain ,,,,,
-55.409365,64.220964,0,Cassiopeia - Face,,,,,
-55.39589,64.170388,0,Cassiopeia - Face,,,,,
-55.266542,64.134827,0,Cassiopeia - Face,,,,,
-55.167666,64.024373,0,Cassiopeia - Face,,,,,
-55.178652,63.860288,0,Cassiopeia - Face,,,,,
-55.310488,63.77303,0,Cassiopeia - Face,,,,,
-55.541201,63.714708,0,Cassiopeia - Face,,,,,
-55.651064,63.548808,0,Cassiopeia - Face,,,,,
-55.618105,63.381935,0,Cassiopeia - Face,,,,,
-55.36542,63.258613,0,Cassiopeia - Face,,,,,
-55.497255,63.184366,0,Cassiopeia - Face,,,,,
-55.266542,63.095018,0,Cassiopeia - Face,,,,,
-55.288515,62.975458,0,Cassiopeia - Face,,,,,
-55.151186,62.90799,0,Cassiopeia - Face,,,,,
-54.969912,62.850394,0,Cassiopeia - Face,,,,,
-54.607363,62.770073,0,Cassiopeia - Face,,,,,
-54.420595,62.760017,0,Cassiopeia - Face,,,,,
-54.244814,62.757503,0,Cassiopeia - Face,,,,,
-53.970156,62.812771,0,Cassiopeia - Face,,,,,
-53.651552,63.032808,0,Cassiopeia - Face,,,,,
-53.525172,62.988012,0,Cassiopeia - Face,,,,,
-53.354921,63.017858,0,Cassiopeia - Face,,,,,
-53.300014,63.148119,0,Cassiopeia - Face,,,,,
-53.343935,63.27838,0,Cassiopeia - Face,,,,,
-53.43169,63.369627,0,Cassiopeia - Face,,,,,
-53.514223,63.389318,0,Cassiopeia - Face,,,,,
-53.602114,63.411454,0,Cassiopeia - Face,,,,,
-53.662539,63.497377,0,Cassiopeia - Face,,,,,
-53.766909,63.558593,0,Cassiopeia - Face,,,,,
-53.871279,63.626999,0,Cassiopeia - Face,,,,,
-53.948183,63.670888,0,Cassiopeia - Face,,,,,
-53.986635,63.704976,0,Cassiopeia - Face,,,,,
-54.091005,63.739024,0,Cassiopeia - Face,,,,,
-54.178896,63.777885,0,Cassiopeia - Face,,,,,
-54.156923,63.889314,0,Cassiopeia - Face,,,,,
-54.069033,64.077253,0,Cassiopeia - Face,,,,,
-54.058144,64.181399,0,Cassiopeia - Face,,,,,
-54.003115,64.242457,0,Cassiopeia - Face,,,,,
-55.204172,64.500657,0,Cassiopeia - Face,,,,,
-55.489342,64.439529,0,Cassiopeia - Face,,,,,
-55.409365,64.220964,0,Cassiopeia - Face,,,,,
-54.711733,62.975458,0,Cassiopeia - Eye,,,,,
-54.678774,62.94799,0,Cassiopeia - Eye,,,,,
-54.60187,62.930496,0,Cassiopeia - Eye,,,,,
-54.486513,62.910491,0,Cassiopeia - Eye,,,,,
-54.37665,62.922996,0,Cassiopeia - Eye,,,,,
-54.283266,62.945491,0,Cassiopeia - Eye,,,,,
-54.349184,62.982945,0,Cassiopeia - Eye,,,,,
-54.486513,63.005394,0,Cassiopeia - Eye,,,,,
-54.612856,63.0029,0,Cassiopeia - Eye,,,,,
-54.711733,62.975458,0,Cassiopeia - Eye,,,,,
-55.288515,62.975458,0,Cassiopeia - Eye,,,,,
-55.164919,62.91862,0,Cassiopeia - Eye,,,,,
-55.129213,62.925496,0,Cassiopeia - Eye,,,,,
-55.041323,62.937995,0,Cassiopeia - Eye,,,,,
-55.008364,62.977954,0,Cassiopeia - Eye,,,,,
-55.151186,62.987935,0,Cassiopeia - Eye,,,,,
-55.288515,62.975458,0,Cassiopeia - Eye,,,,,
-55.156933,62.986015,0,Cassiopeia - Eye,,,,,
-55.165859,62.98695,0,Cassiopeia - Eye,,,,,
-55.198818,62.981648,0,Cassiopeia - Eye,,,,,
-55.218731,62.978217,0,Cassiopeia - Eye,,,,,
-55.238644,62.968232,0,Cassiopeia - Eye,,,,,
-55.240017,62.95481,0,Cassiopeia - Eye,,,,,
-55.224224,62.94513,0,Cassiopeia - Eye,,,,,
-55.189892,62.930135,0,Cassiopeia - Eye,,,,,
-55.156246,62.923885,0,Cassiopeia - Eye,,,,,
-55.132214,62.92826,0,Cassiopeia - Eye,,,,,
-55.113674,62.935134,0,Cassiopeia - Eye,,,,,
-55.104748,62.94513,0,Cassiopeia - Eye,,,,,
-55.100628,62.963239,0,Cassiopeia - Eye,,,,,
-55.104748,62.971977,0,Cassiopeia - Eye,,,,,
-55.115047,62.981648,0,Cassiopeia - Eye,,,,,
-55.13702,62.986327,0,Cassiopeia - Eye,,,,,
-55.156933,62.986015,0,Cassiopeia - Eye,,,,,
-54.7676112,62.9282614,0,Cassiopeia - Eyebrow,,,,,
-54.7964506,62.880097,0,Cassiopeia - Eyebrow,,,,,
-54.7222924,62.8725835,0,Cassiopeia - Eyebrow,,,,,
-54.6014393,62.8506587,0,Cassiopeia - Eyebrow,,,,,
-54.5039345,62.8443914,0,Cassiopeia - Eyebrow,,,,,
-54.3995612,62.8418831,0,Cassiopeia - Eyebrow,,,,,
-54.3199209,62.8481587,0,Cassiopeia - Eyebrow,,,,,
-54.2594835,62.8519109,0,Cassiopeia - Eyebrow,,,,,
-54.2182835,62.8619354,0,Cassiopeia - Eyebrow,,,,,
-54.1455478,62.8813513,0,Cassiopeia - Eyebrow,,,,,
-54.0974309,62.9107564,0,Cassiopeia - Eyebrow,,,,,
-54.1262723,62.9082541,0,Cassiopeia - Eyebrow,,,,,
-54.2320167,62.8869824,0,Cassiopeia - Eyebrow,,,,,
-54.3034293,62.8807224,0,Cassiopeia - Eyebrow,,,,,
-54.3720947,62.8757134,0,Cassiopeia - Eyebrow,,,,,
-54.5121737,62.8807224,0,Cassiopeia - Eyebrow,,,,,
-54.5835863,62.8907374,0,Cassiopeia - Eyebrow,,,,,
-54.6742252,62.9057524,0,Cassiopeia - Eyebrow,,,,,
-54.7181721,62.9220104,0,Cassiopeia - Eyebrow,,,,,
-54.7676112,62.9282614,0,Cassiopeia - Eyebrow,,,,,
-54.973598,62.928885,0,Cassiopeia - Eyebrow,,,,,
-55.025784,62.91013,0,Cassiopeia - Eyebrow,,,,,
-55.077968,62.907628,0,Cassiopeia - Eyebrow,,,,,
-55.12466,62.900122,0,Cassiopeia - Eyebrow,,,,,
-55.075222,62.881348,0,Cassiopeia - Eyebrow,,,,,
-55.031277,62.8826,0,Cassiopeia - Eyebrow,,,,,
-54.943386,62.892614,0,Cassiopeia - Eyebrow,,,,,
-54.973598,62.928885,0,Cassiopeia - Eyebrow,,,,,
-53.0476879,65.4255617,0,Cassiopeia - Hair,,,,,
-53.0774818,65.5020754,0,Cassiopeia - Hair,,,,,
-53.2118884,65.5101469,0,Cassiopeia - Hair,,,,,
-53.2495567,65.3891909,0,Cassiopeia - Hair,,,,,
-53.2147574,65.2748918,0,Cassiopeia - Hair,,,,,
-53.1453113,65.1839537,0,Cassiopeia - Hair,,,,,
-53.0076747,65.2897535,0,Cassiopeia - Hair,,,,,
-52.9134728,65.3080606,0,Cassiopeia - Hair,,,,,
-53.0619034,65.0519035,0,Cassiopeia - Hair,,,,,
-53.127869,64.8377122,0,Cassiopeia - Hair,,,,,
-53.036166,64.4677956,0,Cassiopeia - Hair,,,,,
-53.9155899,64.2249694,0,Cassiopeia - Hair,,,,,
-54.0593196,63.7994589,0,Cassiopeia - Hair,,,,,
-53.690988,63.6143944,0,Cassiopeia - Hair,,,,,
-53.5425568,63.5189556,0,Cassiopeia - Hair,,,,,
-53.482083,63.4330331,0,Cassiopeia - Hair,,,,,
-53.2731838,63.3641104,0,Cassiopeia - Hair,,,,,
-53.2237059,63.2999607,0,Cassiopeia - Hair,,,,,
-53.1852229,63.2133809,0,Cassiopeia - Hair,,,,,
-53.1797487,63.1696999,0,Cassiopeia - Hair,,,,,
-53.1962144,63.1091409,0,Cassiopeia - Hair,,,,,
-53.2346931,63.0394386,0,Cassiopeia - Hair,,,,,
-53.2954068,62.9846789,0,Cassiopeia - Hair,,,,,
-53.5533846,62.9496976,0,Cassiopeia - Hair,,,,,
-53.6578871,62.9646376,0,Cassiopeia - Hair,,,,,
-53.6700995,62.9468726,0,Cassiopeia - Hair,,,,,
